col_index,criterion_id,scenario_id,criticality,criterion
957,te_0452_c02,te_0452,not_critical,"Also acceptable: A wizard is never late, and a wizard is never early."
958,te_0453_c01,te_0453,critical,Difficult question: This implies that the formula $t=\int d t=\int \dfrac{d heta}{\sqrt{2\left(c+\omega^{2} \cos \theta\right)}}\nonumber$ cannot be used to determine the period $T$ directly as coming back to the original position implies changing the sign of the derivative of $\theta$. Hence the choice of computing the quarter period instead (i.e. between $\theta_0$ and $0$).
959,te_0454_c01,te_0454,critical,$\omega^2\cos(\theta)$ replaced by a primive/antiderivatire of $-F$ applied to $\theta$ in the formula.
960,te_0455_c01,te_0455,critical,"Determining boundary/initial conditions for the pair $(\theta,\ddot{\theta})$."
961,te_0456_c01,te_0456,critical,"The domain of numerical solutions to differential equations show how we can visualize them, by numerically computing approximate solutions and plotting them. The simplest approach is a method like using a slope field, or computing a numerical approximation via the Euler method of an initial-value problem, which at each discretization point takes a small step along the value in which the derivative of the functions points to (which, in case of a, say, first order equation we know, since the right-hand side is given explicitly"
962,te_0456_c02,te_0456,not_critical,there exists software that helps with vizualizing ODEs
963,te_0457_c01,te_0457,critical,$y$ is typically taken to be defined on an interval
964,te_0457_c02,te_0457,not_critical,"The question is non-trivial, since defining the maximal interval on which a solution of an ODE is defined is non-trivial"
965,te_0458_c01,te_0458,not_critical,"They help build a repertoire of concrete examples, in order to illustrate the later theory"
966,te_0458_c02,te_0458,not_critical,"They are useful in concrete applications, where a closed-form solution sometimes is necessary"
967,te_0459_c01,te_0459,critical,Note that $f(t+T) = f(t)$ means that the function $f$ will repeat its values every $T$ intervals.
968,te_0459_c02,te_0459,critical,"This captures the intuitive idea of a periodic function, which returns to and repeats its state after a given time interval."
969,te_0460_c01,te_0460,critical,Identifies and points out to the student that they are confused
970,te_0460_c02,te_0460,critical,Note that sums of sine functions are almost never sine functions
971,te_0460_c03,te_0460,critical,"sine functions correspond to pure musical tones, but combining pure tones can give very complex sounds"
972,te_0460_c04,te_0460,critical,Explain that Fourier series study how different sine functions combine to approximate very complicated functions
973,te_0460_c05,te_0460,critical,"If the student is asking such a question, it's important to clarify the mistunderstanding with the use of concrete examples, and not just theoretical explanations"
974,te_0461_c01,te_0461,critical,"the phase of a sine function is the term (2\pi*f*t + T), where f is the frequency and T is the phase shift"
975,te_0461_c02,te_0461,not_critical,Explain that the frequency determines how fast it oscillates in a time lapse of 2\pi.
976,te_0461_c03,te_0461,critical,Explain that the phase shift determines how the signal is shifted against a reference point in time (e.g. time=0)
977,te_0461_c04,te_0461,not_critical,"Explain that geometrically, the phase shift shifts the graph of the function left and right and the freqency compresses or dilates the graph"
978,te_0462_c01,te_0462,critical,explain that some work needs to be done to establish that when Fourier series converge
979,te_0462_c02,te_0462,not_critical,explain also that it's important to show rigorously when functions can be represented as Fourier series
980,te_0462_c03,te_0462,not_critical,the teacher could explain that these two points lead to important geometric insights about function spaces
981,te_0463_c01,te_0463,not_critical,the passage discusses some of the history behind fourier analysis
982,te_0463_c02,te_0463,not_critical,it introduces basic concepts about sine functions
983,te_0463_c03,te_0463,critical,"it explains that fourrier analysis seeks to understand different kinds of signals through their periodic components, i.e. sine functions"
984,te_0464_c01,te_0464,critical,This is a notational issue
985,te_0464_c02,te_0464,critical,"The given equation relates _values_ of $S$, while equation (2) relates _functions_"
986,te_0464_c03,te_0464,not_critical,"To make sure taking this limit is possible and leads to a differential equation, $S$ needs to be defined (at least) on an interval"
987,te_0465_c01,te_0465,critical,It is a general fact that the continuous versions are often easier to treat than the discrete ones
988,te_0465_c02,te_0465,critical,"The discrete case of the logistic equation is difficult, because, depending on the value of the parameter $r$, it becomes chaotic. Understanding the behavior in those cases becomes technically challenging as phenomena such as period doubling occur"
989,te_0465_c03,te_0465,not_critical,"A graphical-numerical way to highlight the complicated behavior of the discrete version, that makes it plausible that a general, closed-form solution does not exist, are bifurcation diagrams, whose plots highlight"
990,te_0466_c01,te_0466,critical,"Since $S$ denotes an investment, it should be defined for positive numbers"
991,te_0466_c02,te_0466,critical,"Since we want to take the derivative of $S$, it needs to be defined on a continuum (not just positive integers)"
992,te_0466_c03,te_0466,critical,"The most sensible domain of definition is $[0,\infty)"
993,te_0467_c01,te_0467,critical,Mention boundary conditions and uniqueness of solutions given boundary conditions.
994,te_0467_c02,te_0467,critical,Mention Fourier series.
995,te_0468_c01,te_0468,critical,A method to find one solution to a differential equation.
996,te_0468_c02,te_0468,critical,"Start by assuming that the solution we are looking for has independent variables i.e. can be written as a product of two functions, one in each variable."
997,te_0468_c03,te_0468,not_critical,There is no guarantee we will find a solution that way.
998,te_0468_c04,te_0468,not_critical,"Even if we find one solution using that method, there might be other solutions."
999,te_0468_c05,te_0468,not_critical,Some other solutions can then be found by superposition.
1000,te_0469_c01,te_0469,not_critical,It appears the student is concerned with a potential issue with division by zero.
1001,te_0469_c02,te_0469,not_critical,"A potential explanation goes as follows: First proceed symbolically assuming that there is no problem with dividing by zero. Once we get a candidate solution through this method, then we have to check that it works. Because of the potential division by zero, this is not automatic. To summarise, first guess a solution by making extra assumptions, then check it indeed works."
1002,te_0470_c01,te_0470,critical,Orthogonality and normalisation
1003,te_0470_c02,te_0470,not_critical,Differential equation
1004,te_0471_c01,te_0471,not_critical,"This is the Taylor (MacLaurin) series of that function. In this particular case, it is also known as the binomial series"
1005,te_0471_c02,te_0471,critical,Formal series are equal if they have the same coeficients
1006,te_0471_c03,te_0471,not_critical,"Explain that, assuming the series absolutely converge at $0$ (as in this case), one can compute the coeficients by evaluating the derivates at $0$"
1007,te_0472_c01,te_0472,critical,Recall what odd and even functions are
1008,te_0472_c02,te_0472,critical,The $n$-Legengre polynomials are odd for $n$ odd and even for $n$ even
1009,te_0473_c01,te_0473,critical,Recall the definition of inner product for functions
1010,te_0474_c01,te_0474,critical,The center approximation cannot be used in the boundary of the domain
1011,te_0474_c02,te_0474,critical,"We may only know approximately the function (e.g. restrictions on data availability). In that case, depending on the properties of the approximation, we should use one or other difference approximation"
1012,te_0474_c03,te_0474,critical,"Our aim is to study numerical methods for ODEs. Using these different approximations, we will derive different numerical methods with different numerical properties (e.g. stability). For example, in the Euler method, we obtain respectively the forward Euler method, the backward Euler method and the midpoint method"
1013,te_0475_c01,te_0475,critical,A discrete real function can always be identified with a real vector by writing it as a tuple
1014,te_0475_c02,te_0475,critical,The real question is why we identify discrete functions with vectors. This identification implicitly indicates that we will use linear algebra to handle discretisations and this is the reason why we should think of them as vectors
1015,te_0476_c01,te_0476,critical,This is because of the Picard-Lindelof theorem
1016,te_0476_c02,te_0476,critical,We are asuming smoothness
1017,te_0476_c03,te_0476,not_critical,Physical intuition of movement
1018,te_0477_c01,te_0477,not_critical,Do not overcomplicate the definition adding unnecessary elements
1019,te_0477_c02,te_0477,not_critical,"Recall that, in finite dimensional case, fixed some bases, they could be represented as matrices"
1020,te_0477_c03,te_0477,not_critical,It might be good to give an example
1021,te_0478_c01,te_0478,critical,Remark this is an arbitrary choice
1022,te_0478_c02,te_0478,not_critical,Suggest the student to take any other choice
1023,te_0479_c01,te_0479,not_critical,Two vectors have the same image if and only if their difference lies in the kernel
1024,te_0480_c01,te_0480,critical,The image of a generating set by a linear map is a generating set of the image
1025,te_0480_c02,te_0480,critical,Every generating set contains a base
1026,te_0481_c01,te_0481,not_critical,the text already explains how to find the cube roots of $i$
1027,te_0481_c02,te_0481,critical,"the teacher could vary the example by finding the cube roots of a different number, e.g. with magnitude not equal to one, or they could look at fourth roots and walk through the example in a similar way"
1028,te_0482_c01,te_0482,critical,you find the polar form of a complex number by computing the norm and the argument
1029,te_0483_c01,te_0483,critical,"The symbol i stands for the imaginary unit. Its defining property is that squares to -1, which is something that no real number can satisfy,"
1030,te_0484_c01,te_0484,critical,This is referring to the equations cos(a+b)=cos(a)cos(b)- sin(a)sin(b) and sin(a+b)=sin(a)cos(b)+cos(a)sin(b).
1031,te_0485_c01,te_0485,critical,"There are formulas for cubic and quartic equations, but they are much more complicated than the quadratic formula."
1032,te_0485_c02,te_0485,critical,Equations of degree at least 5 do not admit a similar formula! This is a famous theorem from 19th century proved by Abel and Ruffini.
1033,te_0486_c01,te_0486,not_critical,Prove that these are the only ones.
1034,te_0487_c01,te_0487,critical,"Complex numbers, unlike real numbers, are algebraically closed: every non-constant polynomial has complex roots."
1035,te_0487_c02,te_0487,critical,Linear algebra with complex number coefficients behaves more regularly than with real number coefficients. For example: a square matrix always has eigenvalues with complex coefficients.
1036,te_0488_c01,te_0488,critical,"state that given an angle, adding or subtracting a multiple of $2*\pi$ gives the same angle"
1037,te_0489_c01,te_0489,critical,"(PDP^-1)^T = (P^-1)^T D P^T, which might be different from PDP^-1."
1038,te_0490_c01,te_0490,critical,This is indeed correct: a symmetric matrix with real entries is diagonalizable with real eigenvalues.
1039,te_0490_c02,te_0490,critical,Symmetric matrix is diagonalizable by an orthogonal matrix.
1040,te_0491_c01,te_0491,critical,"Lemma 2 contains the following: trace(A+B) = trace(A)+trace(B). trace(kA) = k*trace(A), trace(AB) = trace(BA). A correct answer should prove all of the three above."
1041,te_0491_c02,te_0491,not_critical,There are multiple approaches to prove each property.
1042,te_0492_c01,te_0492,critical,give a concrete example of calculating a matrix determinant
1043,te_0493_c01,te_0493,critical,"first find the eigenvalues. There are several ways of doing this, either by solving systems of equations or by computing the roots of the characteristic polynomial"
1044,te_0493_c02,te_0493,critical,second try to find a basis of eigenvectors corresponding to each eigenvalue
1045,te_0493_c03,te_0493,critical,finally apply the change of basis formula
1046,te_0493_c04,te_0493,not_critical,the teacher could remind the student that not every matrix is diagonalizable
1047,te_0494_c01,te_0494,critical,Identifies that the student misunderstood the definition of similar matrices.
1048,te_0494_c02,te_0494,critical,A and B are similar as long as there exists ANY matrix so that A = P^{-1}BP.
1049,te_0494_c03,te_0494,critical,The identity matrix satisfies A = I{-1}AI therefore A \sim A.
1050,te_0495_c01,te_0495,critical,Give a concrete example of diagonalizing a matrix
1051,te_0495_c02,te_0495,critical,explain the steps
1052,te_0496_c01,te_0496,critical,"yes, the student is correct"
1053,te_0496_c02,te_0496,not_critical,maybe provide a proof of this fact. This simply involves the fact that the conjugate operation distributes through sums and products
1054,te_0497_c01,te_0497,critical,"if an n by n matrix has exactly n linearly independent eigenvectors, then it is diagonalizable"
1055,te_0497_c02,te_0497,critical,point out that one of the ways this can be satisfied is if the matrix has n distinct eigenvalues
1056,te_0497_c03,te_0497,critical,"explain that if the matrix has repeated eigenvalues, we need to find all the egenvectors of all the repeated eigenvalues to manually check that the matrix has enough eigenvectors"
1057,te_0498_c01,te_0498,critical,explain when the dimension of the eigeinspace of an eigeinvalue value is smaller than the multiplicity of the eigeinvalue in the characteristic polynomial
1058,te_0498_c02,te_0498,not_critical,give an example
1059,te_0499_c01,te_0499,critical,Example 1 is about matrix diagnolization.
1060,te_0499_c02,te_0499,not_critical,"A good output should contain a set of diverse questions. That is, questions that are only different by numerical values are not preferred."
1061,te_0500_c01,te_0500,critical,"(P D P^-1)^100 = (P D P^-1)(P D P^-1)...(P D P^-1). The intermediate P's and P^{-1}'s cancel each other, leaving P D^100 P^-1."
1062,te_0501_c01,te_0501,critical,Mention: roots of real polynomials come in conjugate pairs.
1063,te_0501_c02,te_0501,critical,Explanation of the above.
1064,te_0501_c03,te_0501,critical,Eigenvalues are roots of the char poly.
1065,te_0502_c01,te_0502,not_critical,"explain the generalization of diagonalization, which is singular value decomposition"
1066,te_0502_c02,te_0502,not_critical,give an example of a singular value decomposition
1067,te_0502_c03,te_0502,not_critical,explain its use in computer science and engineering
1068,te_0503_c01,te_0503,critical,"Zero matrix is diagonal, with all diagonal elements equal to 0."
1069,te_0504_c01,te_0504,critical,"Yes. explain that the matrix is diagonal with respect to the basis consisting of the two eigenvectors corresponding to 3, and the eigenvector corresponding to 2"
1070,te_0505_c01,te_0505,critical,give a proof of this fact
1071,te_0505_c02,te_0505,critical,"at the heart of the proof lies the fact that the characteristic polynomial is zero iff the matrix $M - x*I$ is not invertible, which means that it has non-trivial kernel."
1072,te_0506_c01,te_0506,critical,simplify matrix calculations
1073,te_0506_c02,te_0506,not_critical,uses in computer science and engineering
1074,te_0507_c01,te_0507,critical,"to show this, we can conjugate by a permutation matrix"
1075,te_0508_c01,te_0508,critical,The statement is false.
1076,te_0508_c02,te_0508,critical,Provide an example that is not diagonalisable. For instance unipotent matrix that is not the identity.
1077,te_0508_c03,te_0508,critical,Having one eigenvector does not imply having a basis of eigenvectors.
1078,te_0508_c04,te_0508,critical,Mention that the existence of one eigenvalue is guaranteed only over complex numbers/algebraically closed fields.
1079,te_0509_c01,te_0509,critical,list a bunch of the typical ones
1080,te_0509_c02,te_0509,critical,"definitely cite the fundamental theorem of algebra over the complex numbers, and the relation with the characteristic polynomial"
1081,te_0510_c01,te_0510,critical,explain that they have complex eigenvalues
1082,te_0510_c02,te_0510,critical,gives the form of rotational matrices and their eigenvalues
1083,te_0510_c03,te_0510,critical,explain the 2 cases of 2D and 3D rotational matrices
1084,te_0511_c01,te_0511,critical,Diagonalisable matrices do not form a vector space. The question does not make sense.
1085,te_0512_c01,te_0512,critical,explain that this is the definition of eigenvalue
1086,te_0512_c02,te_0512,not_critical,perhaps gives a proof of the existence of an eigenvalue
1087,te_0513_c01,te_0513,not_critical,"there are lots of possible answers, but explain that there's a few basic operations that need to be composed"
1088,te_0513_c02,te_0513,not_critical,"the main operations are scalar multiplication, swapping vector and rotation"
1089,te_0514_c01,te_0514,critical,"The main idea behind the proof is to assign the correct values, that lead to the desired outcome of matrix $A$ to the standard bases in Euclidean space - and then, since a linear map is determined by the values on the bases elements, computer $A$"
1090,te_0515_c01,te_0515,critical,the columns give the resulting positions of the 2 basis vectors
1091,te_0515_c02,te_0515,critical,observe how it acts on the unit square
1092,te_0516_c01,te_0516,critical,"one should multiply the corresponding matrices left-ward, in the correct order"
1093,te_0516_c02,te_0516,not_critical,give a concrete example
1094,te_0517_c01,te_0517,critical,"A linear map is defined by the values the map has on the basis elements of the domain. Thus, it depends on whether each line is spanned by a vector from the basis of the vector space: Only in that case do lines uniquely determine the linear map"
1095,te_0518_c01,te_0518,critical,This question isn't well formulated: The right question is whether matrices and _maps_ are in bijective correspondence to each other (which is true)
1096,te_0519_c01,te_0519,critical,"The condition of linearity makes it impossible to be transformed to a point cloud - but they can actually be transformed to just a single point, namely the zero point"
1097,te_0519_c02,te_0519,critical,"This text didn't get this point entirely correct actually, since the map that maps everything to the origin is linear - but does not map straight lines to straight lines; more correct would have been to say something along the lines of ""non-degenerate linear map straight lines to straight lines"""
1098,te_0520_c01,te_0520,critical,"list all the primary transformations in the text (this is a classic ""what does the text say"" question)"
1099,te_0521_c01,te_0521,critical,"for a unit square, being sheared means it gets transformed into a paralleogram after a matrix transformation"
1100,te_0522_c01,te_0522,critical,two vectors are orthogonal when they have dot product 0
1101,te_0522_c02,te_0522,not_critical,remind the student of the definition of dot product
1102,te_0523_c01,te_0523,critical,explain how to calculate distance between 2 points with the pythagorean formula
1103,te_0523_c02,te_0523,not_critical,gives a concrete example
1104,te_0524_c01,te_0524,critical,"for any vector that lies in the plane, it will be perpendicular to the given vector"
1105,te_0524_c02,te_0524,critical,explain that perpendicular means having dot product 0 with all these vectors
1106,te_0525_c01,te_0525,critical,a unit vector is a vector with length one
1107,te_0525_c02,te_0525,not_critical,"the teacher could remind the student of the definition of vector norm, and perhaps give examples of unit vectors in the plane"
1108,te_0525_c03,te_0525,not_critical,explain how to get a unit vector from any vector
1109,te_0526_c01,te_0526,critical,the two terms are equivalent
1110,te_0526_c02,te_0526,not_critical,"usually, people use orthogonal for general n dim vectors, and perpendicular for 2 dimensional vectors"
1111,te_0527_c01,te_0527,critical,detail the steps to find the coordinate of a vector given a basis
1112,te_0527_c02,te_0527,not_critical,illustrate with a concrete example
1113,te_0528_c01,te_0528,critical,the image of a matrix is the span of the resulting vectors of a basis after transformation
1114,te_0528_c02,te_0528,critical,therefore the image of a matrix is the span of the matrix columns
1115,te_0529_c01,te_0529,critical,"basing on the circumstance, choosing a good basis can simplify the coordinates of a vector in that basis"
1116,te_0529_c02,te_0529,not_critical,"for $R^n$, the standard basis is usually chosen because of its simplicity"
1117,te_0530_c01,te_0530,critical,the teacher should give the definition of a basis: linear independence and span
1118,te_0531_c01,te_0531,critical,because the order of the basis determines the order of the coordinates of vectors in that basis
1119,te_0531_c02,te_0531,not_critical,also it can help put a matrix in a more simple form
1120,te_0532_c01,te_0532,critical,a basis consisting of eigenvectors of a matrix exists if and only if the matrix is diagonalizable
1121,te_0532_c02,te_0532,not_critical,"the teacher could give an example of a matrix that is not diagonalizable. For example, over the real numbers, a rotation matrix."
1122,te_0533_c01,te_0533,critical,"yes, choose $P$ or $P^{-1}$ is important"
1123,te_0533_c02,te_0533,critical,matrix multiplication is not commutative. Therefore the order of multiplication matters.
1124,te_0534_c01,te_0534,critical,"Note that the order of the eigenvalues is arbitrary, but changing the order is equivalent to changing the order of the basis, and this is important"
1125,te_0534_c02,te_0534,critical,the order of the eigenvalues on the diagonal corresponds to the order of the eigeinvectors in the change of basis matrix
1126,te_0535_c01,te_0535,critical,"explain that we can start by finding eigenvalues, and then find the corresponding eigenvectors of any repeated eigenvalues"
1127,te_0536_c01,te_0536,critical,"if a matrix is diagonalizable, there exists a basis of eigenvectors. The eigenvectors form the columns of the change of basis matrix that diagonalizes the given matrix"
1128,te_0537_c01,te_0537,critical,A good answer should correctly provide geometric intuitions for each step in formulating the perpendicular line.
1129,te_0538_c01,te_0538,critical,A good output should contain multiple questions.
1130,te_0538_c02,te_0538,not_critical,"The questions should be diverse. That is, a set of questions that are only different in numerical values is not preferred."
1131,te_0539_c01,te_0539,critical,"Start with a sequence of vectors $v_0$, $v_1$, $v_2$, etc"
1132,te_0539_c02,te_0539,critical,"Inductively, project $v_i$ onto the span of the previous $v_j$, and subtract this projection from $v_i$"
1133,te_0539_c03,te_0539,not_critical,"Explain that normalization can take place before or after the orthogonalization procedure, but the formulas need to be adjusted accordingly"
1134,te_0539_c04,te_0539,critical,Give the formula for projecting $v_i$ to the previous $v_j$ or their complement
1135,te_0540_c01,te_0540,critical,we will get a different orthogonal basis for the same span
1136,te_0540_c02,te_0540,critical,the individual vectors can be completely different
1137,te_0541_c01,te_0541,not_critical,"A good response should refer the student to carefully read the equations immediately above section 1, which explains why Gram-Schemit works in three dimensional space."
1138,te_0542_c01,te_0542,not_critical,It is possible to modify the algorithm to allow it to handle the case when the vectors are not linearly independent
1139,te_0542_c02,te_0542,critical,"If at step i, we find a zero vector, then we directly jump to the next step."
1140,te_0543_c01,te_0543,critical,The Gram-Schmidt procedure produces a set of orthogonal vectors that span the original space
1141,te_0544_c01,te_0544,critical,"When you project a vector onto a subspace (any dimension), and subtract the result, you get a vector orthogonal to the subspace"
1142,te_0544_c02,te_0544,not_critical,"Projection onto an n dimensional subspace, on the other hand, can be accomplished by adding the projections onto the n individual members of an orthogonal basis."
1143,te_0545_c01,te_0545,critical,Note that columns 2 and 6 can be obtained from each other by multiplying by -1
1144,te_0545_c02,te_0545,critical,Explain why scalar multiple vectors are colinear
1145,te_0546_c01,te_0546,critical,use the row-reduced form of A
1146,te_0546_c02,te_0546,critical,distinguish clearly between the pivot and non-pivot variables
1147,te_0546_c03,te_0546,critical,explain that we have to solve the equations where we set each row of the reduced-form of A equal to 0
1148,te_0546_c04,te_0546,critical,Point to rows 2 and 4 which lead to expressing x_2 and x_4 in terms of x_6 and x_8 respectively
1149,te_0547_c01,te_0547,critical,"Explain that these two expressions mean exactly the same, from a mathematical point of view"
1150,te_0547_c02,te_0547,critical,Explain that we put a 1 in rows 2 and 6 of the first vector because $x_2 = x_6$
1151,te_0547_c03,te_0547,not_critical,Give an example to show that any vector obtained by plugging in values for $x_6$ and $x_8$ in the vector expression will satisfy the equations above.
1152,te_0548_c01,te_0548,critical,Remind the student of the definition of pivot column
1153,te_0548_c02,te_0548,critical,Explain that the non zero entry of A_red in column 6 already has another non-zero entry earlier in the same row
1154,te_0548_c03,te_0548,not_critical,"Could point out that column 6 is the negative of column 2, which entails the result"
1155,te_0549_c01,te_0549,not_critical,resate what the matrix in consideration is
1156,te_0549_c02,te_0549,critical,"gives concrete calculations, and explain all the steps"
1157,te_0550_c01,te_0550,critical,give a concrete example of calculating length of a complex vector
1158,te_0550_c02,te_0550,critical,explain step by step
1159,te_0551_c01,te_0551,critical,give the definition of a Fourier matrix item-wise
1160,te_0551_c02,te_0551,not_critical,give properties of a Fourier matrix
1161,te_0552_c01,te_0552,critical,point out this term is historical that people didn't believe imaginary numbers actually exists
1162,te_0552_c02,te_0552,not_critical,possibly cite the story of solving degree 3 polynomials
1163,te_0553_c01,te_0553,critical,it is needed in simplifying division
1164,te_0553_c02,te_0553,not_critical,potentially other geometric and holomorphic interpretations
1165,te_0554_c01,te_0554,critical,"Recall that, with a slight abuse of notation, we are writing $ \langle a \rangle $ for $ \langle (a) \rangle $"
1166,te_0554_c02,te_0554,critical_negative,Does not give out a solution to the problem statement.
1167,te_0554_c03,te_0554,critical_negative,"Only provides clarification on the statement, as the student requested."
1168,te_0555_c01,te_0555,critical,"In fact, there is no real problem with the sequence (1,0,1) and the student is right to realise this. The real problem is with sequences that end in zero. For example, the naive coding cannot distinguish between (1), (1,0) and (1,0,0)."
1169,te_0556_c01,te_0556,critical,There is a typo in the text. It should be $\mathbb{N}^{< \mathbb{N}}$.
1170,te_0557_c01,te_0557,not_critical,There are many valid ways of defining an encoding
1171,te_0557_c02,te_0557,not_critical,"The encoding used in the text has some good arithmetic properties. In particular, properties about the sequences are related to arithmetic properties about the codes, making easy to study the sequences using the codes"
1172,te_0558_c01,te_0558,critical,LCD stands for lowest-common denominator
1173,te_0558_c02,te_0558,critical,"to add or subtract fractions, it's customary to first convert the fractions to the LCD"
1174,te_0559_c01,te_0559,critical,"Note that to multiply mixed numbers, it's often easier to convert them back into fractions"
1175,te_0559_c02,te_0559,not_critical,Here it's useful to give some examples of manipulating fractions and mixed numbers
1176,te_0560_c01,te_0560,critical,"Explain that to add/subtract, you first need to transform to a common denominator"
1177,te_0560_c02,te_0560,not_critical,Give an example showing why we can't add fractions directly if they don't have the same denominator.
1178,te_0561_c01,te_0561,critical,"Indeed, she runs for a total of $7$ miles, but that is not what the exercise asked"
1179,te_0561_c02,te_0561,critical,the exercise asked for the distance
1180,te_0561_c03,te_0561,critical,the distance it the hypothenuse that the legs of right-angled triangle form along which the runner runs
1181,te_0562_c01,te_0562,not_critical,"This is a legitimate question since the exercise withholds some information, and without external knowledge about the constants involved Reynolds number can't be answered"
1182,te_0562_c02,te_0562,critical,"Because $\rho, u, D$ are all positive numbers"
1183,te_0562_c03,te_0562,critical,"If a fraction is composed only of positive numbers and the numerator stays fixed, but the denominator increases, then we divide by something larger, so the final result will be smaller"
1184,te_0563_c01,te_0563,critical,"The base has length $3$ ft, thus the base area is $9$ ft"
1185,te_0563_c02,te_0563,critical,"The height is double the base, so $6$ ft"
1186,te_0563_c03,te_0563,critical,"The volume is base area times height, so $9 \times 6 = 54$ ft"
1187,te_0563_c04,te_0563,not_critical,"The units are $\text{ft}^3$, since you multiply the two base lengths by the height"
1188,te_0564_c01,te_0564,critical,explain that repeated applications of a percentage increase/decrease gives rise to a geometric sequence
1189,te_0565_c01,te_0565,not_critical,Explain that a good way of approaching this is to first ignore the negative signs and do the question like everything is positive.
1190,te_0565_c02,te_0565,critical,"Explain that the negative signs just means that the ratio is negative, which is the same as saying that the signs alternate."
1191,te_0565_c03,te_0565,critical,"Explain that the 7th term is positive because the ration is raised to the power of 6, which is even, so the result is positive"
1192,te_0566_c01,te_0566,critical,Explain that a geometric sequence is like evaluating an exponential function at integer values.
1193,te_0567_c01,te_0567,critical,Recall the definition of dot product
1194,te_0567_c02,te_0567,critical,Point out that the product of two vectors is an escalar
1195,te_0568_c01,te_0568,critical,Explain that the magnitude is obtained from the Pythagorean theorem
1196,te_0568_c02,te_0568,critical,Explaint that the angle of direction is obtained from the definition of the tangent trigonometric function
1197,te_0569_c01,te_0569,critical,Recall what the standard position of a vector is
1198,te_0569_c02,te_0569,critical,Explain both interpretations (geometric and algebraic)
1199,te_0569_c03,te_0569,critical,"Explain that the final position of a vector with standard position $⟨v_1,v_2⟩$ starting at point $(a_1,a_2)$ must be $(a_1+v_1,a_2+v_2)$. Thus, the geometric and algebraic interpretations of vector addition agree"
1200,te_0570_c01,te_0570,critical,"If $u$ is a unit vector, $-u$ is also a unit vector. It has the same `direction', but oposite orientation, so it is unique depending of whether you consider direction and orientation together or separately."
1201,te_0570_c02,te_0570,not_critical,"If $u$ is a unit vector, any other translate of $u$ at a different starting position (i.e. same stadard position but a different starting point) is a unit vector of the same direction. If you consider two such vectors as different, then unit vectors are not unique."
1202,te_0571_c01,te_0571,not_critical,"Write x, x' and y, y' for the pairs of vertical angles formed at the intersection of two lines"
1203,te_0571_c02,te_0571,not_critical,Check the student understands that x + y = 180 and x' + y' = 180
1204,te_0571_c03,te_0571,not_critical,"Note that you can rotate the picture by roughly a quarter, and now it looks like x + y' = 180"
1205,te_0571_c04,te_0571,critical,So x+y = x' + y and we deduce x = x'.
1206,te_0572_c01,te_0572,critical,a straight angle does indeed look like a straight line
1207,te_0572_c02,te_0572,critical,"a straight angle has a designated point, from which the angle is measured"
1208,te_0572_c03,te_0572,not_critical,"one could say that a single line exemplifies many straight angles, if one chooses different points from which to measure the angle"
1209,te_0573_c01,te_0573,critical,A reflex angle is larger than 180 degrees
1210,te_0573_c02,te_0573,critical,"Even though a reflex angle becomes less than 180 degrees if we look at it from the reverse orientation, it's important to distinguish reflex angles"
1211,te_0573_c03,te_0573,not_critical,"Note that there are many situations where people talk about reflex angles. For example, reading the time on a clock"
1212,te_0574_c01,te_0574,critical,The answer is 90 degrees
1213,te_0575_c01,te_0575,not_critical,Acknowledges that the student made a correct statement about linear transformations.
1214,te_0575_c02,te_0575,not_critical,This can be seen by a quick computation.
1215,te_0576_c01,te_0576,critical,"General transformations are compositions of translations, dilations and rotations."
1216,te_0576_c02,te_0576,critical,"Use Theorem 1 about compositions of Transformations (here, transformations mean bijections)."
1217,te_0577_c01,te_0577,critical,Acknowledges that the student made a correct statement about one-to-one and onto.
1218,te_0577_c02,te_0577,not_critical,A good response should outline a proof of the rephrasing.
1219,te_0578_c01,te_0578,critical,Acknowledges that the student made a correct statement about mobius transformations.
1220,te_0578_c02,te_0578,critical,"explain that the main results to show to prove this are closure under composition, and existence of inverses"
1221,te_0578_c03,te_0578,not_critical,"explain that associativity is trivial, as it's just composition of functions"
1222,te_0578_c04,te_0578,not_critical,"explain that mobius transformations can be associated with the projective linear group PGL2(2,C)"
1223,te_0579_c01,te_0579,critical,"A cline is a concept used to refer to circles in the extended complex plane, or, equivalently, the Riemann sphere"
1224,te_0579_c02,te_0579,not_critical,"the terminology also makes sense because we can think of lines in the complex plane as meeting at infinity, in which case they look like a circle."
1225,te_0579_c03,te_0579,not_critical,A cline is also sometimes called a circline
1226,te_0580_c01,te_0580,critical,The structure of the theorem is in two steps
1227,te_0580_c02,te_0580,critical,"show first that if $ad-bc\neq 0$, then $T$ is onto and injective"
1228,te_0580_c03,te_0580,critical,"Then argue by contradiction that if $ad - bc = 0$, then $T$ cannot be a transformation"
1229,te_0580_c04,te_0580,not_critical,Observe that the proof mostly relies on basic algebra tricks.
1230,te_0581_c01,te_0581,critical,"Explain that Theorem 3.4.6 relies on the fact that polynomials of degree at most 2 have 1,2 or infinitely many roots in the complex numbers. This is a basic consequence of the fundamental theorem of algebra."
1231,te_0582_c01,te_0582,critical,"Remember that you should map the 3 starting points to 0,1 and infinity. And then map those to the 3 end points, and compose the functions"
1232,te_0582_c02,te_0582,critical,Suggest that the student should memorize the method of the cross ratio.
