outer_fold,model,family,criterion_id,label,probability
2,ibm-granite/granite-7b-instruct,granite,ifb_0379_c06,1,0.9516904119973937
2,ibm-granite/granite-7b-instruct,granite,ifb_0385_c01,1,0.7877154639162833
2,ibm-granite/granite-7b-instruct,granite,ifb_0385_c02,1,0.7948254381426128
2,ibm-granite/granite-7b-instruct,granite,ifb_0385_c03,0,0.4191209042086178
2,ibm-granite/granite-7b-instruct,granite,ifb_0385_c04,1,0.6203497236963029
2,ibm-granite/granite-7b-instruct,granite,ifb_0398_c01,0,0.1829853558822463
2,ibm-granite/granite-7b-instruct,granite,ifb_0398_c02,0,0.005453023942737898
2,ibm-granite/granite-7b-instruct,granite,ifb_0399_c02,0,0.022626983491441915
2,ibm-granite/granite-7b-instruct,granite,ifb_0399_c03,0,0.02681662918789513
2,ibm-granite/granite-7b-instruct,granite,ifb_0400_c01,1,0.9295566720116514
2,ibm-granite/granite-7b-instruct,granite,ifb_0400_c02,1,0.9387034126221867
2,ibm-granite/granite-7b-instruct,granite,ifb_0400_c03,1,0.6447018467489624
2,ibm-granite/granite-7b-instruct,granite,ifb_0400_c04,1,0.9028934134420085
2,ibm-granite/granite-7b-instruct,granite,ifb_0400_c05,1,0.9574105302530049
2,ibm-granite/granite-7b-instruct,granite,ifb_0411_c01,0,0.7947735619467321
2,ibm-granite/granite-7b-instruct,granite,ifb_0411_c02,1,0.9401009862066402
2,ibm-granite/granite-7b-instruct,granite,ifb_0411_c03,1,0.387981526897557
2,ibm-granite/granite-7b-instruct,granite,ifb_0411_c04,1,0.25722324779773337
2,ibm-granite/granite-7b-instruct,granite,ifb_0411_c05,0,0.6720416695832395
2,ibm-granite/granite-7b-instruct,granite,ifb_0420_c01,1,0.9504038497773604
2,ibm-granite/granite-7b-instruct,granite,ifb_0420_c02,1,0.9017188038165004
2,ibm-granite/granite-7b-instruct,granite,ifb_0420_c03,1,0.9682112912099357
2,ibm-granite/granite-7b-instruct,granite,ifb_0420_c04,1,0.8193019532522956
2,ibm-granite/granite-7b-instruct,granite,ifb_0420_c05,0,0.33500437531904736
2,ibm-granite/granite-7b-instruct,granite,ifb_0420_c06,1,0.9663411639920907
2,ibm-granite/granite-7b-instruct,granite,ifb_0420_c08,0,0.005858340111211067
2,ibm-granite/granite-7b-instruct,granite,ifb_0422_c01,1,0.7276966367605402
2,ibm-granite/granite-7b-instruct,granite,ifb_0422_c02,1,0.6323348430975122
2,ibm-granite/granite-7b-instruct,granite,ifb_0422_c03,1,0.6071348130857237
2,ibm-granite/granite-7b-instruct,granite,ifb_0422_c04,1,0.4546496879581823
2,ibm-granite/granite-7b-instruct,granite,ifb_0425_c01,1,0.9279890586341903
2,ibm-granite/granite-7b-instruct,granite,ifb_0425_c02,1,0.9591082746643402
2,ibm-granite/granite-7b-instruct,granite,ifb_0425_c03,1,0.9639267251525448
2,ibm-granite/granite-7b-instruct,granite,ifb_0425_c04,1,0.7545335360393522
2,ibm-granite/granite-7b-instruct,granite,ifb_0425_c05,1,0.867738414870308
2,ibm-granite/granite-7b-instruct,granite,ifb_0425_c06,1,0.867738414870308
2,ibm-granite/granite-7b-instruct,granite,ifb_0427_c01,1,0.9957438356247313
2,ibm-granite/granite-7b-instruct,granite,ifb_0427_c02,1,0.9957438356247313
2,ibm-granite/granite-7b-instruct,granite,ifb_0427_c03,1,0.9957438356247313
2,ibm-granite/granite-7b-instruct,granite,ifb_0427_c04,1,0.9309388039065544
2,ibm-granite/granite-7b-instruct,granite,ifb_0427_c05,1,0.9862514245174571
2,ibm-granite/granite-7b-instruct,granite,ifb_0427_c06,0,0.22590373730484706
2,ibm-granite/granite-7b-instruct,granite,ifb_0431_c01,1,0.37688184467282354
2,ibm-granite/granite-7b-instruct,granite,ifb_0431_c02,1,0.7464386401410399
2,ibm-granite/granite-7b-instruct,granite,ifb_0431_c03,1,0.876594450144852
2,ibm-granite/granite-7b-instruct,granite,ifb_0431_c04,1,0.8038502858278043
2,ibm-granite/granite-7b-instruct,granite,ifb_0432_c01,0,0.6240437814632555
2,ibm-granite/granite-7b-instruct,granite,ifb_0432_c02,0,0.7865871671038264
2,ibm-granite/granite-7b-instruct,granite,ifb_0432_c03,0,0.1345780587431054
2,ibm-granite/granite-7b-instruct,granite,ifb_0432_c04,0,0.3294549269200632
2,ibm-granite/granite-7b-instruct,granite,ifb_0432_c05,0,0.02197685303701374
2,ibm-granite/granite-7b-instruct,granite,ifb_0438_c01,1,0.9824170909483253
2,ibm-granite/granite-7b-instruct,granite,ifb_0438_c02,1,0.9603446614212875
2,ibm-granite/granite-7b-instruct,granite,ifb_0438_c03,1,0.7658272935469501
2,ibm-granite/granite-7b-instruct,granite,ifb_0438_c04,0,0.03052371163605247
2,ibm-granite/granite-7b-instruct,granite,ifb_0438_c05,1,0.7463583802364465
2,ibm-granite/granite-7b-instruct,granite,ifb_0438_c06,1,0.8467466720716647
2,ibm-granite/granite-7b-instruct,granite,ifb_0438_c07,1,0.9824170909483253
2,ibm-granite/granite-7b-instruct,granite,ifb_0448_c01,1,0.8814622663859832
2,ibm-granite/granite-7b-instruct,granite,ifb_0448_c02,1,0.8502448940420464
2,ibm-granite/granite-7b-instruct,granite,ifb_0448_c03,1,0.8814622663859832
2,ibm-granite/granite-7b-instruct,granite,ifb_0448_c04,1,0.8541616900410796
2,ibm-granite/granite-7b-instruct,granite,ifb_0448_c05,1,0.5634236875089108
2,ibm-granite/granite-7b-instruct,granite,ifb_0448_c06,0,0.44316297344030825
2,ibm-granite/granite-7b-instruct,granite,ifb_0448_c07,1,0.7655748444207633
2,ibm-granite/granite-7b-instruct,granite,ifb_0450_c01,1,0.8858131522096487
2,ibm-granite/granite-7b-instruct,granite,ifb_0450_c02,1,0.8810017373748482
2,ibm-granite/granite-7b-instruct,granite,ifb_0450_c03,1,0.42821698468349384
2,ibm-granite/granite-7b-instruct,granite,ifb_0450_c04,1,0.994510890665577
2,ibm-granite/granite-7b-instruct,granite,ifb_0450_c05,1,0.850414532443697
2,ibm-granite/granite-7b-instruct,granite,ifb_0450_c06,1,0.38589907396226936
2,ibm-granite/granite-7b-instruct,granite,ifb_0450_c07,1,0.19979766543043406
2,ibm-granite/granite-7b-instruct,granite,ifb_0450_c08,1,0.8810064720184001
2,ibm-granite/granite-7b-instruct,granite,ifb_0457_c01,0,0.8214759507867456
2,ibm-granite/granite-7b-instruct,granite,ifb_0457_c02,0,0.1844346105852768
2,ibm-granite/granite-7b-instruct,granite,ifb_0457_c03,0,0.18270051422566175
2,ibm-granite/granite-7b-instruct,granite,ifb_0457_c04,0,0.2184615515066207
2,ibm-granite/granite-7b-instruct,granite,ifb_0457_c05,0,0.17102526904095605
2,ibm-granite/granite-7b-instruct,granite,ifb_0463_c01,1,0.9156547731063156
2,ibm-granite/granite-7b-instruct,granite,ifb_0463_c03,1,0.9204187936389879
2,ibm-granite/granite-7b-instruct,granite,ifb_0463_c04,1,0.7569487539875408
2,ibm-granite/granite-7b-instruct,granite,ifb_0463_c05,1,0.9443021167667035
2,ibm-granite/granite-7b-instruct,granite,ifb_0470_c01,1,0.916900306450001
2,ibm-granite/granite-7b-instruct,granite,ifb_0470_c02,1,0.5321016802840594
2,ibm-granite/granite-7b-instruct,granite,ifb_0470_c03,1,0.6261088895304153
2,ibm-granite/granite-7b-instruct,granite,ifb_0470_c05,1,0.6203555555689924
2,ibm-granite/granite-7b-instruct,granite,ifb_0470_c07,1,0.4588795456539047
2,ibm-granite/granite-7b-instruct,granite,ifb_0473_c01,1,0.9991439214190581
2,ibm-granite/granite-7b-instruct,granite,ifb_0473_c02,0,0.528198870719162
2,ibm-granite/granite-7b-instruct,granite,ifb_0473_c03,0,0.5714808845123666
2,ibm-granite/granite-7b-instruct,granite,ifb_0473_c04,0,0.5468907082506911
2,ibm-granite/granite-7b-instruct,granite,ifb_0473_c05,0,0.557870912816383
2,ibm-granite/granite-7b-instruct,granite,ifb_0473_c06,0,0.6866286129048205
2,ibm-granite/granite-7b-instruct,granite,ifb_0481_c01,1,0.9114627338081052
2,ibm-granite/granite-7b-instruct,granite,ifb_0481_c02,0,0.38003627590181527
2,ibm-granite/granite-7b-instruct,granite,ifb_0481_c03,1,0.9508678115008525
2,ibm-granite/granite-7b-instruct,granite,ifb_0481_c04,1,0.9794209314914828
2,ibm-granite/granite-7b-instruct,granite,ifb_0481_c05,1,0.9938021691374217
2,ibm-granite/granite-7b-instruct,granite,ifb_0481_c06,1,0.9613355809362872
2,ibm-granite/granite-7b-instruct,granite,ifb_0481_c07,0,0.2476161536583481
2,ibm-granite/granite-7b-instruct,granite,ifb_0484_c01,1,0.4693352844005801
2,ibm-granite/granite-7b-instruct,granite,ifb_0484_c02,1,0.33885942306820066
2,ibm-granite/granite-7b-instruct,granite,ifb_0484_c03,1,0.33882542456221154
2,ibm-granite/granite-7b-instruct,granite,ifb_0484_c04,1,0.6819060852072664
2,ibm-granite/granite-7b-instruct,granite,ifb_0484_c05,1,0.1899379884776059
2,ibm-granite/granite-7b-instruct,granite,ifb_0484_c06,1,0.005453023942737898
2,ibm-granite/granite-7b-instruct,granite,ifb_0484_c07,0,0.12290316442593215
2,ibm-granite/granite-7b-instruct,granite,ifb_0485_c01,1,0.9670734367184184
2,ibm-granite/granite-7b-instruct,granite,ifb_0485_c03,1,0.9698252601993833
2,ibm-granite/granite-7b-instruct,granite,ifb_0485_c04,1,0.9670734373555722
2,ibm-granite/granite-7b-instruct,granite,ifb_0485_c05,1,0.9887101711903683
2,ibm-granite/granite-7b-instruct,granite,ifb_0488_c01,1,0.9999110974562054
2,ibm-granite/granite-7b-instruct,granite,ifb_0488_c02,1,0.9914577856493257
2,ibm-granite/granite-7b-instruct,granite,ifb_0488_c03,1,0.4165718800927447
2,ibm-granite/granite-7b-instruct,granite,ifb_0488_c04,1,0.25936294687444933
2,ibm-granite/granite-7b-instruct,granite,ifb_0488_c05,1,0.6258251809986373
2,ibm-granite/granite-7b-instruct,granite,ifb_0489_c01,1,0.9387110315787683
2,ibm-granite/granite-7b-instruct,granite,ifb_0489_c02,1,0.9738553844024325
2,ibm-granite/granite-7b-instruct,granite,ifb_0489_c03,1,0.7254913818862367
2,ibm-granite/granite-7b-instruct,granite,ifb_0489_c04,1,0.5636544215498428
2,ibm-granite/granite-7b-instruct,granite,ifb_0489_c05,1,0.8190665299395803
2,ibm-granite/granite-7b-instruct,granite,ifb_0489_c06,0,0.7657215911258436
2,ibm-granite/granite-7b-instruct,granite,ifb_0489_c07,1,0.6191829070186374
2,ibm-granite/granite-7b-instruct,granite,ifb_0490_c01,0,0.92043524901751
2,ibm-granite/granite-7b-instruct,granite,ifb_0490_c02,0,0.5978352075545128
2,ibm-granite/granite-7b-instruct,granite,ifb_0490_c03,0,0.2622474143859511
2,ibm-granite/granite-7b-instruct,granite,ifb_0490_c04,1,0.6269890475468097
2,ibm-granite/granite-7b-instruct,granite,ifb_0490_c05,0,0.19076260832766617
2,ibm-granite/granite-7b-instruct,granite,ifb_0490_c06,0,0.19076260832766617
2,ibm-granite/granite-7b-instruct,granite,ifb_0490_c07,0,0.06699499690301906
2,ibm-granite/granite-7b-instruct,granite,ifb_0490_c09,0,0.12290347577132218
2,ibm-granite/granite-7b-instruct,granite,ifb_0490_c10,0,0.8697551300241795
2,ibm-granite/granite-7b-instruct,granite,ifb_0490_c11,0,0.15585258377372604
2,ibm-granite/granite-7b-instruct,granite,ifb_0492_c01,1,0.9856894851324922
2,ibm-granite/granite-7b-instruct,granite,ifb_0492_c02,1,0.6649360583407883
2,ibm-granite/granite-7b-instruct,granite,ifb_0492_c03,0,0.4628611386231901
2,ibm-granite/granite-7b-instruct,granite,ifb_0492_c04,1,0.999245160247377
2,ibm-granite/granite-7b-instruct,granite,ifb_0492_c05,1,0.4862273732955891
2,ibm-granite/granite-7b-instruct,granite,ifb_0492_c06,1,0.7184946947643874
2,ibm-granite/granite-7b-instruct,granite,ifb_0492_c07,1,0.5378727601398073
2,ibm-granite/granite-7b-instruct,granite,ifb_0492_c08,1,0.23793957534539825
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0000_c01,0,0.0066026178988675506
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0000_c02,0,0.026181585182174415
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0000_c03,0,0.0022556516957775562
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0002_c01,0,0.15428088053492447
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0002_c02,0,0.011323295613175341
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0002_c03,0,0.1237298793234355
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0011_c01,0,0.2021220465756934
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0011_c02,0,0.22489969149720127
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0030_c01,0,0.1906899344693697
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0030_c02,0,0.00977024673154772
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0038_c01,1,0.05535918434415128
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0038_c02,0,0.09499983866838053
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0038_c03,0,0.008285861788759412
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0038_c04,1,0.29324003522018144
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0038_c05,0,0.033565307736763014
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0044_c01,0,0.010878133392653217
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0044_c02,0,0.005046286995322499
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0044_c03,0,0.0006342599283767708
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0045_c01,1,0.11725179245259919
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0045_c02,1,0.12511924237031682
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0045_c03,0,0.28194220987411434
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0045_c04,1,0.17332424722698608
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0049_c01,1,0.7740296456213513
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0049_c02,1,0.40878027727211946
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0055_c01,1,0.2718766730822428
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0055_c02,1,0.38028898654305454
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0055_c03,1,0.2550951083322295
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0057_c01,0,0.01580882484453513
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0057_c02,0,0.011509763487599765
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0057_c03,0,0.04165961286304176
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0072_c01,0,0.13370235996583069
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0072_c02,0,0.09511632222376597
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0074_c01,0,0.1899924512556763
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0074_c02,0,0.24264378814601517
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0076_c01,0,0.09856187086412714
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0076_c02,0,0.05862643506695894
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0086_c01,0,0.2365071546179801
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0086_c02,0,0.07851883601058857
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0088_c01,0,0.025770644611094816
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0088_c02,0,0.06896616045116608
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0088_c03,0,0.0010715743190621457
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0088_c04,0,0.1335431341011046
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0092_c01,0,0.17093697496936136
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0092_c02,0,0.08438771300228484
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0097_c01,1,0.07991955041134516
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0097_c02,0,0.04760373303581977
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0104_c01,1,0.05384683905343748
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0104_c02,1,0.014277898668259858
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0106_c01,0,0.3798609716170867
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0106_c02,0,0.024785454538773257
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0108_c01,0,0.027224439471282943
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0108_c02,0,0.17693659100622602
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0108_c03,0,0.0007304912865222755
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0119_c01,1,0.20960933070161758
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0119_c02,1,0.25439017074927966
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0119_c03,1,0.24011216139985128
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0119_c04,0,0.07086549246236899
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0121_c01,0,0.07650468999087547
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0121_c02,0,0.09539144406775794
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0121_c03,0,0.0040573203397094495
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0123_c01,0,0.15102163089380807
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0123_c02,0,0.01633226874152307
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0133_c01,1,0.417835734994135
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0133_c02,0,0.2683571529014174
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0136_c01,0,0.11210025554726742
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0136_c02,0,0.20248600648916293
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0138_c01,0,0.10129014242829935
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0138_c02,0,0.03660369218964956
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0140_c01,0,0.1559917252807897
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0140_c02,0,0.21337350445677197
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0142_c01,0,0.042865668932431766
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0142_c02,0,0.08124332811650338
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0154_c01,0,0.003028657204445727
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0154_c02,0,0.0014558938614739488
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0154_c03,0,0.00025075075295269346
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0159_c01,0,0.07900906522625953
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0159_c02,0,0.011540265892440914
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0164_c01,0,0.021318018502618576
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0164_c02,0,0.001470045283943759
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0167_c01,0,0.7477079253914171
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0167_c02,0,0.20837356722682046
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0169_c01,0,0.34429803667127884
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0169_c02,0,0.03328674154540916
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0173_c01,0,0.011580539276061529
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0173_c02,1,0.6370010471709177
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0173_c03,1,0.332512074357374
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0178_c01,0,0.2962798221676005
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0178_c02,0,0.13844098510306596
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0178_c03,0,0.08976132781927934
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0178_c04,0,0.0682962692010662
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0178_c05,0,0.0656768151130791
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0178_c06,0,0.09823902890580573
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0181_c01,0,0.04435858997053633
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0181_c02,0,0.0625722688298158
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0186_c01,0,0.003534991599312434
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0186_c02,0,0.004841498161754863
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0186_c03,0,0.006602618313026066
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0186_c04,0,0.014265186387349783
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0202_c01,0,0.19275019527871842
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0202_c02,0,0.0006974070968111392
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0222_c01,1,0.7906738601105556
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0222_c02,0,0.0021090808079840167
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0223_c01,0,0.1504021911452647
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0223_c02,0,0.060733327176736976
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0224_c01,0,0.2479057752245994
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0226_c01,1,0.0683187752231221
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0226_c02,0,0.004581669050297627
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0228_c01,1,0.7777974820280705
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0228_c02,1,0.49723341295130913
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0228_c03,0,0.5437362204835217
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0230_c01,0,0.22075591715404821
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0231_c01,1,0.14455680352685302
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0231_c02,0,0.013162951672729127
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0231_c03,1,0.10669618442220902
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0231_c04,0,0.07642031504513508
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0236_c01,0,0.24621039488751328
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0236_c02,0,0.026974680400469173
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0236_c03,0,0.05272379861355933
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0236_c04,0,0.03358675298654556
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0240_c01,1,0.49719232625051063
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0240_c02,0,0.14443879475225438
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0240_c03,0,0.008618787447679369
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0241_c01,0,0.4658371625832784
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0241_c02,0,0.0006693679632884841
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0241_c03,0,0.0006693679632884841
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0244_c01,1,0.0031529498462375028
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0244_c02,1,0.4573415392431326
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0244_c03,0,0.06668574430211159
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0244_c04,0,0.07394921760874937
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0250_c01,0,0.0047223571575430974
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0250_c02,0,1.1477561339727551e-06
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0250_c03,0,0.0001088007416339838
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0253_c01,0,0.19417352469785637
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0253_c03,0,0.19417352469785637
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0253_c04,0,0.2562865107256471
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0253_c05,0,0.1541893946421113
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0258_c01,0,0.11177913215018087
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0258_c02,0,0.07654820253953631
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0258_c03,0,0.09812480500935099
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0258_c04,0,0.060309906149372795
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0258_c05,0,0.09812480500935099
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0262_c01,0,0.015894120521303158
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0262_c02,0,0.03120421763680655
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0262_c04,0,0.017837160409920613
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0262_c05,0,0.024955028438981144
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0262_c06,0,0.02424817463418464
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0262_c07,0,0.0018108593960799366
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0262_c08,0,0.04737035256444882
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0264_c01,0,0.14186953740172406
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0264_c02,0,0.0004979737630799241
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0264_c03,0,0.07512268205666323
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0268_c01,0,0.02236170761471227
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0268_c02,0,0.07983707753347254
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0268_c03,0,0.02568577498983001
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0268_c04,0,0.10029498468884802
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0268_c05,0,0.028849601427440728
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0268_c06,0,0.21511547426806077
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0269_c01,0,0.23963055442401607
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0269_c02,0,0.349119573214816
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0269_c03,0,0.12340385907299034
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0269_c04,0,0.04800707416657219
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0269_c05,0,0.1833670992386276
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0273_c01,0,0.028864930603810065
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0273_c02,0,0.047118445371327575
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0273_c03,0,0.03881147350047657
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0273_c04,0,0.014966351109837343
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0273_c05,0,0.09043469700629801
2,meta-llama/Llama-3.2-1B,llama_3_2,ifb_0273_c06,0,0.025373868050718656
