atlas_idx,question_id
5280,hellaswag-val-9877
5281,hellaswag-val-6840
5282,hellaswag-val-1484
5283,hellaswag-val-7319
5284,hellaswag-val-4660
5285,hellaswag-val-8992
5286,hellaswag-val-4839
5287,hellaswag-val-3408
5288,hellaswag-val-849
5289,hellaswag-val-1305
5290,hellaswag-val-480
5291,hellaswag-val-7143
5292,hellaswag-val-926
5293,hellaswag-val-6796
5294,hellaswag-val-3454
5295,hellaswag-val-9078
5296,hellaswag-val-3159
5297,hellaswag-val-2226
5298,hellaswag-val-7516
5299,hellaswag-val-3278
5300,hellaswag-val-6993
5301,hellaswag-val-7036
5302,hellaswag-val-1498
5303,hellaswag-val-9314
5304,hellaswag-val-3052
5305,hellaswag-val-761
5306,hellaswag-val-2197
5307,hellaswag-val-5093
5308,hellaswag-val-9527
5309,hellaswag-val-8106
5310,hellaswag-val-2692
5311,hellaswag-val-8060
5312,hellaswag-val-4545
5313,hellaswag-val-9876
5314,hellaswag-val-79
5315,hellaswag-val-375
5316,hellaswag-val-778
5317,hellaswag-val-9882
5318,hellaswag-val-3489
5319,hellaswag-val-2561
5320,hellaswag-val-6343
5321,hellaswag-val-2380
5322,hellaswag-val-7468
5323,hellaswag-val-1431
5324,hellaswag-val-817
5325,hellaswag-val-8931
5326,hellaswag-val-5050
5327,hellaswag-val-8656
5328,hellaswag-val-2425
5329,hellaswag-val-8366
5330,hellaswag-val-1893
5331,hellaswag-val-5278
5332,hellaswag-val-2096
5333,hellaswag-val-5871
5334,hellaswag-val-5887
5335,hellaswag-val-4191
5336,hellaswag-val-737
5337,hellaswag-val-1221
5338,hellaswag-val-4047
5339,hellaswag-val-7883
5340,hellaswag-val-904
5341,hellaswag-val-729
5342,hellaswag-val-104
5343,hellaswag-val-22
5344,hellaswag-val-1921
5345,hellaswag-val-7830
5346,hellaswag-val-9332
5347,hellaswag-val-1701
5348,hellaswag-val-9454
5349,hellaswag-val-4490
5350,hellaswag-val-322
5351,hellaswag-val-1313
5352,hellaswag-val-7598
5353,hellaswag-val-3356
5354,hellaswag-val-2932
5355,hellaswag-val-1652
5356,hellaswag-val-4285
5357,hellaswag-val-6351
5358,hellaswag-val-7034
5359,hellaswag-val-5719
5360,hellaswag-val-8895
5361,hellaswag-val-4077
5362,hellaswag-val-870
5363,hellaswag-val-6849
5364,hellaswag-val-8000
5365,hellaswag-val-5506
5366,hellaswag-val-8562
5367,hellaswag-val-5583
5368,hellaswag-val-859
5369,hellaswag-val-3431
5370,hellaswag-val-8227
5371,hellaswag-val-8263
5372,hellaswag-val-6276
5373,hellaswag-val-2211
5374,hellaswag-val-9616
5375,hellaswag-val-9115
5376,hellaswag-val-6449
5377,hellaswag-val-7105
5378,hellaswag-val-6551
5379,hellaswag-val-6139
5380,hellaswag-val-8861
5381,hellaswag-val-7748
5382,hellaswag-val-8994
5383,hellaswag-val-2070
5384,hellaswag-val-6612
5385,hellaswag-val-1012
5386,hellaswag-val-8979
5387,hellaswag-val-3639
5388,hellaswag-val-5684
5389,hellaswag-val-948
5390,hellaswag-val-395
5391,hellaswag-val-161
5392,hellaswag-val-5877
5393,hellaswag-val-10011
5394,hellaswag-val-392
5395,hellaswag-val-6458
5396,hellaswag-val-7574
5397,hellaswag-val-5743
5398,hellaswag-val-4380
5399,hellaswag-val-2095
5400,hellaswag-val-5245
5401,hellaswag-val-6651
5402,hellaswag-val-5717
5403,hellaswag-val-7895
5404,hellaswag-val-3003
5405,hellaswag-val-6501
5406,hellaswag-val-1384
5407,hellaswag-val-9427
5408,hellaswag-val-4830
5409,hellaswag-val-5999
5410,hellaswag-val-1730
5411,hellaswag-val-1074
5412,hellaswag-val-1837
5413,hellaswag-val-6329
5414,hellaswag-val-156
5415,hellaswag-val-5457
5416,hellaswag-val-1350
5417,hellaswag-val-8665
5418,hellaswag-val-2942
5419,hellaswag-val-4015
5420,hellaswag-val-5486
5421,hellaswag-val-1096
5422,hellaswag-val-9652
5423,hellaswag-val-5697
5424,hellaswag-val-4293
5425,hellaswag-val-9938
5426,hellaswag-val-7703
5427,hellaswag-val-3734
5428,hellaswag-val-2382
5429,hellaswag-val-9670
5430,hellaswag-val-7408
5431,hellaswag-val-9227
5432,hellaswag-val-1368
5433,hellaswag-val-8276
5434,hellaswag-val-4822
5435,hellaswag-val-4123
5436,hellaswag-val-7791
5437,hellaswag-val-9270
5438,hellaswag-val-1056
5439,hellaswag-val-2556
5440,hellaswag-val-8086
5441,hellaswag-val-5810
5442,hellaswag-val-2038
5443,hellaswag-val-5133
5444,hellaswag-val-33
5445,hellaswag-val-146
5446,hellaswag-val-1561
5447,hellaswag-val-9366
5448,hellaswag-val-2639
5449,hellaswag-val-7822
5450,hellaswag-val-9102
5451,hellaswag-val-6085
5452,hellaswag-val-4372
5453,hellaswag-val-309
5454,hellaswag-val-5471
5455,hellaswag-val-3140
5456,hellaswag-val-9734
5457,hellaswag-val-3514
5458,hellaswag-val-5667
5459,hellaswag-val-6355
5460,hellaswag-val-5189
5461,hellaswag-val-3552
5462,hellaswag-val-7388
5463,hellaswag-val-1060
5464,hellaswag-val-721
5465,hellaswag-val-9968
5466,hellaswag-val-1297
5467,hellaswag-val-8468
5468,hellaswag-val-8605
5469,hellaswag-val-1715
5470,hellaswag-val-7968
5471,hellaswag-val-3703
5472,hellaswag-val-38
5473,hellaswag-val-9455
5474,hellaswag-val-5197
5475,hellaswag-val-8684
5476,hellaswag-val-1448
5477,hellaswag-val-9305
5478,hellaswag-val-9791
5479,hellaswag-val-3994
5480,hellaswag-val-662
5481,hellaswag-val-1477
5482,hellaswag-val-9907
5483,hellaswag-val-7543
5484,hellaswag-val-7865
5485,hellaswag-val-4664
5486,hellaswag-val-5867
5487,hellaswag-val-2807
5488,hellaswag-val-1640
5489,hellaswag-val-1125
5490,hellaswag-val-9800
5491,hellaswag-val-442
5492,hellaswag-val-3384
5493,hellaswag-val-7614
5494,hellaswag-val-6245
5495,hellaswag-val-3126
5496,hellaswag-val-8523
5497,hellaswag-val-6938
5498,hellaswag-val-1593
5499,hellaswag-val-8897
5500,hellaswag-val-583
5501,hellaswag-val-5084
5502,hellaswag-val-4753
5503,hellaswag-val-8062
5504,hellaswag-val-6404
5505,hellaswag-val-6788
5506,hellaswag-val-3854
5507,hellaswag-val-9844
5508,hellaswag-val-3799
5509,hellaswag-val-2408
5510,hellaswag-val-4796
5511,hellaswag-val-2134
5512,hellaswag-val-9755
5513,hellaswag-val-2714
5514,hellaswag-val-3444
5515,hellaswag-val-2515
5516,hellaswag-val-1829
5517,hellaswag-val-2910
5518,hellaswag-val-6145
5519,hellaswag-val-5971
5520,hellaswag-val-5361
5521,hellaswag-val-9403
5522,hellaswag-val-6816
5523,hellaswag-val-4579
5524,hellaswag-val-5631
5525,hellaswag-val-1048
5526,hellaswag-val-3856
5527,hellaswag-val-6915
5528,hellaswag-val-2406
5529,hellaswag-val-1483
5530,hellaswag-val-9621
5531,hellaswag-val-6975
5532,hellaswag-val-1392
5533,hellaswag-val-6908
5534,hellaswag-val-8101
5535,hellaswag-val-2936
5536,hellaswag-val-5021
5537,hellaswag-val-3897
5538,hellaswag-val-5229
5539,hellaswag-val-4379
5540,hellaswag-val-8469
5541,hellaswag-val-2811
5542,hellaswag-val-1555
5543,hellaswag-val-5720
5544,hellaswag-val-4776
5545,hellaswag-val-6316
5546,hellaswag-val-9294
5547,hellaswag-val-3314
5548,hellaswag-val-3428
5549,hellaswag-val-2125
5550,hellaswag-val-6469
5551,hellaswag-val-4074
5552,hellaswag-val-9265
5553,hellaswag-val-208
5554,hellaswag-val-6503
5555,hellaswag-val-2618
5556,hellaswag-val-9657
5557,hellaswag-val-3310
5558,hellaswag-val-6485
5559,hellaswag-val-465
5560,hellaswag-val-1968
5561,hellaswag-val-6368
5562,hellaswag-val-1228
5563,hellaswag-val-1543
5564,hellaswag-val-2447
5565,hellaswag-val-5336
5566,hellaswag-val-8930
5567,hellaswag-val-5894
5568,hellaswag-val-6491
5569,hellaswag-val-2663
5570,hellaswag-val-6466
5571,hellaswag-val-2264
5572,hellaswag-val-8662
5573,hellaswag-val-7663
5574,hellaswag-val-9881
5575,hellaswag-val-6331
5576,hellaswag-val-9348
5577,hellaswag-val-2315
5578,hellaswag-val-4989
5579,hellaswag-val-8373
5580,hellaswag-val-5608
5581,hellaswag-val-4599
5582,hellaswag-val-3065
5583,hellaswag-val-9965
5584,hellaswag-val-4190
5585,hellaswag-val-60
5586,hellaswag-val-6729
5587,hellaswag-val-4788
5588,hellaswag-val-3253
5589,hellaswag-val-5108
5590,hellaswag-val-4265
5591,hellaswag-val-6863
5592,hellaswag-val-2475
5593,hellaswag-val-3823
5594,hellaswag-val-1787
5595,hellaswag-val-2064
5596,hellaswag-val-7290
5597,hellaswag-val-2856
5598,hellaswag-val-8614
5599,hellaswag-val-3471
5600,hellaswag-val-8342
5601,hellaswag-val-5265
5602,hellaswag-val-6571
5603,hellaswag-val-4983
5604,hellaswag-val-7299
5605,hellaswag-val-1833
5606,hellaswag-val-8340
5607,hellaswag-val-4924
5608,hellaswag-val-8011
5609,hellaswag-val-5621
5610,hellaswag-val-1083
5611,hellaswag-val-3883
5612,hellaswag-val-72
5613,hellaswag-val-5588
5614,hellaswag-val-5896
5615,hellaswag-val-7687
5616,hellaswag-val-3354
5617,hellaswag-val-5337
5618,hellaswag-val-2204
5619,hellaswag-val-1693
5620,hellaswag-val-5551
5621,hellaswag-val-1844
5622,hellaswag-val-5303
5623,hellaswag-val-1813
5624,hellaswag-val-1755
5625,hellaswag-val-8403
5626,hellaswag-val-1334
5627,hellaswag-val-5857
5628,hellaswag-val-3166
5629,hellaswag-val-9130
5630,hellaswag-val-2335
5631,hellaswag-val-6181
5632,hellaswag-val-2118
5633,hellaswag-val-1339
5634,hellaswag-val-2820
5635,hellaswag-val-2865
5636,hellaswag-val-4516
5637,hellaswag-val-7927
5638,hellaswag-val-8074
5639,hellaswag-val-1454
5640,hellaswag-val-3654
5641,hellaswag-val-5883
5642,hellaswag-val-7696
5643,hellaswag-val-5699
5644,hellaswag-val-1981
5645,hellaswag-val-250
5646,hellaswag-val-7910
5647,hellaswag-val-1014
5648,hellaswag-val-5205
5649,hellaswag-val-7294
5650,hellaswag-val-4137
5651,hellaswag-val-3802
5652,hellaswag-val-9198
5653,hellaswag-val-6584
5654,hellaswag-val-1631
5655,hellaswag-val-6581
5656,hellaswag-val-6121
5657,hellaswag-val-6593
5658,hellaswag-val-270
5659,hellaswag-val-2043
5660,hellaswag-val-7496
5661,hellaswag-val-9069
5662,hellaswag-val-7833
5663,hellaswag-val-6875
5664,hellaswag-val-237
5665,hellaswag-val-9276
5666,hellaswag-val-8059
5667,hellaswag-val-1111
5668,hellaswag-val-3304
5669,hellaswag-val-4151
5670,hellaswag-val-2548
5671,hellaswag-val-537
5672,hellaswag-val-6585
5673,hellaswag-val-7805
5674,hellaswag-val-6016
5675,hellaswag-val-3063
5676,hellaswag-val-4231
5677,hellaswag-val-3968
5678,hellaswag-val-9254
5679,hellaswag-val-9513
5680,hellaswag-val-3618
5681,hellaswag-val-1539
5682,hellaswag-val-6539
5683,hellaswag-val-5288
5684,hellaswag-val-7470
5685,hellaswag-val-3414
5686,hellaswag-val-2207
5687,hellaswag-val-2628
5688,hellaswag-val-8842
5689,hellaswag-val-7061
5690,hellaswag-val-1100
5691,hellaswag-val-1867
5692,hellaswag-val-804
5693,hellaswag-val-7383
5694,hellaswag-val-4027
5695,hellaswag-val-7065
5696,hellaswag-val-7761
5697,hellaswag-val-2482
5698,hellaswag-val-2767
5699,hellaswag-val-165
5700,hellaswag-val-6231
5701,hellaswag-val-5809
5702,hellaswag-val-3892
5703,hellaswag-val-403
5704,hellaswag-val-1946
5705,hellaswag-val-6494
5706,hellaswag-val-2715
5707,hellaswag-val-3242
5708,hellaswag-val-9424
5709,hellaswag-val-3290
5710,hellaswag-val-5682
5711,hellaswag-val-5577
5712,hellaswag-val-8920
5713,hellaswag-val-5064
5714,hellaswag-val-1178
5715,hellaswag-val-3301
5716,hellaswag-val-2256
5717,hellaswag-val-1410
5718,hellaswag-val-7854
5719,hellaswag-val-3875
5720,hellaswag-val-4988
5721,hellaswag-val-4686
5722,hellaswag-val-3977
5723,hellaswag-val-8208
5724,hellaswag-val-6088
5725,hellaswag-val-2163
5726,hellaswag-val-3366
5727,hellaswag-val-5800
5728,hellaswag-val-9519
5729,hellaswag-val-2343
5730,hellaswag-val-5985
5731,hellaswag-val-4609
5732,hellaswag-val-6196
5733,hellaswag-val-6052
5734,hellaswag-val-4773
5735,hellaswag-val-6709
5736,hellaswag-val-4641
5737,hellaswag-val-1214
5738,hellaswag-val-9060
5739,hellaswag-val-3395
5740,hellaswag-val-921
5741,hellaswag-val-5915
5742,hellaswag-val-5792
5743,hellaswag-val-7462
5744,hellaswag-val-5104
5745,hellaswag-val-7664
5746,hellaswag-val-7455
5747,hellaswag-val-3753
5748,hellaswag-val-6764
5749,hellaswag-val-2262
5750,hellaswag-val-2671
5751,hellaswag-val-7435
5752,hellaswag-val-3255
5753,hellaswag-val-9181
5754,hellaswag-val-3179
5755,hellaswag-val-6718
5756,hellaswag-val-548
5757,hellaswag-val-2619
5758,hellaswag-val-8574
5759,hellaswag-val-4874
5760,hellaswag-val-1211
5761,hellaswag-val-9766
5762,hellaswag-val-9981
5763,hellaswag-val-9924
5764,hellaswag-val-6112
5765,hellaswag-val-8602
5766,hellaswag-val-3468
5767,hellaswag-val-6123
5768,hellaswag-val-8418
5769,hellaswag-val-1578
5770,hellaswag-val-6618
5771,hellaswag-val-7100
5772,hellaswag-val-1416
5773,hellaswag-val-6997
5774,hellaswag-val-985
5775,hellaswag-val-1207
5776,hellaswag-val-5081
5777,hellaswag-val-5550
5778,hellaswag-val-9496
5779,hellaswag-val-4233
5780,hellaswag-val-4679
5781,hellaswag-val-4113
5782,hellaswag-val-284
5783,hellaswag-val-3234
5784,hellaswag-val-646
5785,hellaswag-val-7230
5786,hellaswag-val-3901
5787,hellaswag-val-1930
5788,hellaswag-val-7557
5789,hellaswag-val-3889
5790,hellaswag-val-5628
5791,hellaswag-val-9955
5792,hellaswag-val-3429
5793,hellaswag-val-4280
5794,hellaswag-val-3171
5795,hellaswag-val-6091
5796,hellaswag-val-4535
5797,hellaswag-val-1863
5798,hellaswag-val-8819
5799,hellaswag-val-5913
5800,hellaswag-val-4435
5801,hellaswag-val-2816
5802,hellaswag-val-5473
5803,hellaswag-val-8600
5804,hellaswag-val-8144
5805,hellaswag-val-5467
5806,hellaswag-val-5705
5807,hellaswag-val-1238
5808,hellaswag-val-504
5809,hellaswag-val-4622
5810,hellaswag-val-9702
5811,hellaswag-val-1853
5812,hellaswag-val-2157
5813,hellaswag-val-3809
5814,hellaswag-val-3602
5815,hellaswag-val-2156
5816,hellaswag-val-365
5817,hellaswag-val-6946
5818,hellaswag-val-9793
5819,hellaswag-val-3026
5820,hellaswag-val-3124
5821,hellaswag-val-7480
5822,hellaswag-val-1514
5823,hellaswag-val-3174
5824,hellaswag-val-4457
5825,hellaswag-val-5258
5826,hellaswag-val-746
5827,hellaswag-val-6183
5828,hellaswag-val-5415
5829,hellaswag-val-4006
5830,hellaswag-val-7739
5831,hellaswag-val-3256
5832,hellaswag-val-7426
5833,hellaswag-val-946
5834,hellaswag-val-7556
5835,hellaswag-val-671
5836,hellaswag-val-7121
5837,hellaswag-val-8223
5838,hellaswag-val-1399
5839,hellaswag-val-6696
5840,hellaswag-val-210
5841,hellaswag-val-794
5842,hellaswag-val-1635
5843,hellaswag-val-3934
5844,hellaswag-val-4916
5845,hellaswag-val-9690
5846,hellaswag-val-5423
5847,hellaswag-val-5961
5848,hellaswag-val-8413
5849,hellaswag-val-9787
5850,hellaswag-val-31
5851,hellaswag-val-8762
5852,hellaswag-val-446
5853,hellaswag-val-1258
5854,hellaswag-val-4021
5855,hellaswag-val-4502
5856,hellaswag-val-4683
5857,hellaswag-val-7038
5858,hellaswag-val-9645
5859,hellaswag-val-785
5860,hellaswag-val-1945
5861,hellaswag-val-6827
5862,hellaswag-val-8949
5863,hellaswag-val-5411
5864,hellaswag-val-2173
5865,hellaswag-val-4424
5866,hellaswag-val-4539
5867,hellaswag-val-7287
5868,hellaswag-val-3352
5869,hellaswag-val-7448
5870,hellaswag-val-6476
5871,hellaswag-val-8896
5872,hellaswag-val-8611
5873,hellaswag-val-438
5874,hellaswag-val-1286
5875,hellaswag-val-3556
5876,hellaswag-val-4975
5877,hellaswag-val-1351
5878,hellaswag-val-6727
5879,hellaswag-val-8472
5880,hellaswag-val-253
5881,hellaswag-val-7828
5882,hellaswag-val-8470
5883,hellaswag-val-5026
5884,hellaswag-val-4866
5885,hellaswag-val-2768
5886,hellaswag-val-7313
5887,hellaswag-val-4481
5888,hellaswag-val-6133
5889,hellaswag-val-1318
5890,hellaswag-val-8357
5891,hellaswag-val-1393
5892,hellaswag-val-2800
5893,hellaswag-val-607
5894,hellaswag-val-8589
5895,hellaswag-val-2139
5896,hellaswag-val-8205
5897,hellaswag-val-164
5898,hellaswag-val-2415
5899,hellaswag-val-273
5900,hellaswag-val-603
5901,hellaswag-val-8948
5902,hellaswag-val-1332
5903,hellaswag-val-1847
5904,hellaswag-val-5629
5905,hellaswag-val-5332
5906,hellaswag-val-4735
5907,hellaswag-val-7457
5908,hellaswag-val-830
5909,hellaswag-val-3074
5910,hellaswag-val-4473
5911,hellaswag-val-8965
5912,hellaswag-val-3102
5913,hellaswag-val-7103
5914,hellaswag-val-3391
5915,hellaswag-val-6972
5916,hellaswag-val-3437
5917,hellaswag-val-6914
5918,hellaswag-val-6463
5919,hellaswag-val-394
5920,hellaswag-val-10
5921,hellaswag-val-5901
5922,hellaswag-val-885
5923,hellaswag-val-8283
5924,hellaswag-val-2871
5925,hellaswag-val-555
5926,hellaswag-val-5678
5927,hellaswag-val-2044
5928,hellaswag-val-7023
5929,hellaswag-val-2172
5930,hellaswag-val-7781
5931,hellaswag-val-3658
5932,hellaswag-val-2750
5933,hellaswag-val-6844
5934,hellaswag-val-5488
5935,hellaswag-val-5807
5936,hellaswag-val-8426
5937,hellaswag-val-5211
5938,hellaswag-val-9443
5939,hellaswag-val-2617
5940,hellaswag-val-2841
5941,hellaswag-val-1949
5942,hellaswag-val-637
5943,hellaswag-val-8542
5944,hellaswag-val-1152
5945,hellaswag-val-5487
5946,hellaswag-val-852
5947,hellaswag-val-9724
5948,hellaswag-val-5239
5949,hellaswag-val-9556
5950,hellaswag-val-5008
5951,hellaswag-val-2606
5952,hellaswag-val-8466
5953,hellaswag-val-1491
5954,hellaswag-val-265
5955,hellaswag-val-4648
5956,hellaswag-val-3207
5957,hellaswag-val-4692
5958,hellaswag-val-7742
5959,hellaswag-val-14
5960,hellaswag-val-7054
5961,hellaswag-val-7621
5962,hellaswag-val-2412
5963,hellaswag-val-6589
5964,hellaswag-val-7771
5965,hellaswag-val-3099
5966,hellaswag-val-1436
5967,hellaswag-val-4824
5968,hellaswag-val-5452
5969,hellaswag-val-6295
5970,hellaswag-val-2923
5971,hellaswag-val-5027
5972,hellaswag-val-5681
5973,hellaswag-val-4603
5974,hellaswag-val-9329
5975,hellaswag-val-1427
5976,hellaswag-val-2599
5977,hellaswag-val-5318
5978,hellaswag-val-3991
5979,hellaswag-val-8442
5980,hellaswag-val-3578
5981,hellaswag-val-9879
5982,hellaswag-val-1117
5983,hellaswag-val-2642
5984,hellaswag-val-7073
5985,hellaswag-val-2757
5986,hellaswag-val-827
5987,hellaswag-val-4800
5988,hellaswag-val-6877
5989,hellaswag-val-8905
5990,hellaswag-val-5771
5991,hellaswag-val-9829
5992,hellaswag-val-594
5993,hellaswag-val-2989
5994,hellaswag-val-4311
5995,hellaswag-val-908
5996,hellaswag-val-6926
5997,hellaswag-val-6177
5998,hellaswag-val-4805
5999,hellaswag-val-8052
6000,hellaswag-val-179
6001,hellaswag-val-487
6002,hellaswag-val-7796
6003,hellaswag-val-1453
6004,hellaswag-val-9112
6005,hellaswag-val-2791
6006,hellaswag-val-1068
6007,hellaswag-val-1650
6008,hellaswag-val-6101
6009,hellaswag-val-7899
6010,hellaswag-val-9580
6011,hellaswag-val-3915
6012,hellaswag-val-7300
6013,hellaswag-val-163
6014,hellaswag-val-1792
6015,hellaswag-val-4928
6016,hellaswag-val-1905
6017,hellaswag-val-460
6018,hellaswag-val-739
6019,hellaswag-val-310
6020,hellaswag-val-4017
6021,hellaswag-val-6379
6022,hellaswag-val-8908
6023,hellaswag-val-8507
6024,hellaswag-val-4032
6025,hellaswag-val-1542
6026,hellaswag-val-4612
6027,hellaswag-val-6657
6028,hellaswag-val-4617
6029,hellaswag-val-4650
6030,hellaswag-val-2880
6031,hellaswag-val-8045
6032,hellaswag-val-5762
6033,hellaswag-val-9288
6034,hellaswag-val-7534
6035,hellaswag-val-9290
6036,hellaswag-val-5714
6037,hellaswag-val-6206
6038,hellaswag-val-9293
6039,hellaswag-val-1937
6040,hellaswag-val-9161
6041,hellaswag-val-1423
6042,hellaswag-val-2906
6043,hellaswag-val-9025
6044,hellaswag-val-4716
6045,hellaswag-val-1797
6046,hellaswag-val-458
6047,hellaswag-val-6037
6048,hellaswag-val-7429
6049,hellaswag-val-2183
6050,hellaswag-val-1975
6051,hellaswag-val-8570
6052,hellaswag-val-2030
6053,hellaswag-val-8996
6054,hellaswag-val-9983
6055,hellaswag-val-1906
6056,hellaswag-val-7399
6057,hellaswag-val-2928
6058,hellaswag-val-4337
6059,hellaswag-val-6321
6060,hellaswag-val-479
6061,hellaswag-val-2301
6062,hellaswag-val-7563
6063,hellaswag-val-1794
6064,hellaswag-val-9098
6065,hellaswag-val-6910
6066,hellaswag-val-213
6067,hellaswag-val-7031
6068,hellaswag-val-2215
6069,hellaswag-val-8461
6070,hellaswag-val-9312
6071,hellaswag-val-4115
6072,hellaswag-val-6753
6073,hellaswag-val-2818
6074,hellaswag-val-3970
6075,hellaswag-val-7610
6076,hellaswag-val-9237
6077,hellaswag-val-6787
6078,hellaswag-val-5843
6079,hellaswag-val-8959
6080,hellaswag-val-159
6081,hellaswag-val-6988
6082,hellaswag-val-5167
6083,hellaswag-val-9586
6084,hellaswag-val-4307
6085,hellaswag-val-5264
6086,hellaswag-val-9008
6087,hellaswag-val-7591
6088,hellaswag-val-6375
6089,hellaswag-val-8068
6090,hellaswag-val-9018
6091,hellaswag-val-718
6092,hellaswag-val-7536
6093,hellaswag-val-9029
6094,hellaswag-val-4511
6095,hellaswag-val-3375
6096,hellaswag-val-4086
6097,hellaswag-val-8873
6098,hellaswag-val-5302
6099,hellaswag-val-7387
6100,hellaswag-val-5054
6101,hellaswag-val-8572
6102,hellaswag-val-6874
6103,hellaswag-val-283
6104,hellaswag-val-1217
6105,hellaswag-val-3653
6106,hellaswag-val-6238
6107,hellaswag-val-2252
6108,hellaswag-val-1533
6109,hellaswag-val-1758
6110,hellaswag-val-7131
6111,hellaswag-val-6445
6112,hellaswag-val-3495
6113,hellaswag-val-5596
6114,hellaswag-val-6531
6115,hellaswag-val-9794
6116,hellaswag-val-6346
6117,hellaswag-val-3235
6118,hellaswag-val-9374
6119,hellaswag-val-3548
6120,hellaswag-val-9918
6121,hellaswag-val-1376
6122,hellaswag-val-414
6123,hellaswag-val-3776
6124,hellaswag-val-8884
6125,hellaswag-val-1003
6126,hellaswag-val-6962
6127,hellaswag-val-9035
6128,hellaswag-val-1055
6129,hellaswag-val-3632
6130,hellaswag-val-7646
6131,hellaswag-val-1619
6132,hellaswag-val-528
6133,hellaswag-val-7676
6134,hellaswag-val-614
6135,hellaswag-val-2120
6136,hellaswag-val-4801
6137,hellaswag-val-4770
6138,hellaswag-val-688
6139,hellaswag-val-5281
6140,hellaswag-val-5163
6141,hellaswag-val-5622
6142,hellaswag-val-3049
6143,hellaswag-val-9146
6144,hellaswag-val-9525
6145,hellaswag-val-6215
6146,hellaswag-val-1820
6147,hellaswag-val-7715
6148,hellaswag-val-7322
6149,hellaswag-val-994
6150,hellaswag-val-6493
6151,hellaswag-val-834
6152,hellaswag-val-6887
6153,hellaswag-val-775
6154,hellaswag-val-2046
6155,hellaswag-val-7256
6156,hellaswag-val-6128
6157,hellaswag-val-9979
6158,hellaswag-val-3704
6159,hellaswag-val-3312
6160,hellaswag-val-254
6161,hellaswag-val-10033
6162,hellaswag-val-8789
6163,hellaswag-val-2448
6164,hellaswag-val-6526
6165,hellaswag-val-401
6166,hellaswag-val-4206
6167,hellaswag-val-6573
6168,hellaswag-val-7181
6169,hellaswag-val-6308
6170,hellaswag-val-5825
6171,hellaswag-val-6564
6172,hellaswag-val-8287
6173,hellaswag-val-2685
6174,hellaswag-val-1761
6175,hellaswag-val-330
6176,hellaswag-val-4942
6177,hellaswag-val-5708
6178,hellaswag-val-8425
6179,hellaswag-val-9850
6180,hellaswag-val-7768
6181,hellaswag-val-9993
6182,hellaswag-val-740
6183,hellaswag-val-8788
6184,hellaswag-val-9717
6185,hellaswag-val-3795
6186,hellaswag-val-9604
6187,hellaswag-val-6714
6188,hellaswag-val-1700
6189,hellaswag-val-2935
6190,hellaswag-val-4390
6191,hellaswag-val-989
6192,hellaswag-val-3330
6193,hellaswag-val-2572
6194,hellaswag-val-7420
6195,hellaswag-val-6872
6196,hellaswag-val-8853
6197,hellaswag-val-865
6198,hellaswag-val-1273
6199,hellaswag-val-892
6200,hellaswag-val-4789
6201,hellaswag-val-7325
6202,hellaswag-val-1660
6203,hellaswag-val-611
6204,hellaswag-val-1913
6205,hellaswag-val-2227
6206,hellaswag-val-3708
6207,hellaswag-val-2605
6208,hellaswag-val-2672
6209,hellaswag-val-6024
6210,hellaswag-val-5740
6211,hellaswag-val-7623
6212,hellaswag-val-8311
6213,hellaswag-val-2138
6214,hellaswag-val-2389
6215,hellaswag-val-1939
6216,hellaswag-val-9266
6217,hellaswag-val-5426
6218,hellaswag-val-3563
6219,hellaswag-val-8024
6220,hellaswag-val-7817
6221,hellaswag-val-4848
6222,hellaswag-val-613
6223,hellaswag-val-3230
6224,hellaswag-val-5220
6225,hellaswag-val-1093
6226,hellaswag-val-8809
6227,hellaswag-val-9339
6228,hellaswag-val-8777
6229,hellaswag-val-695
6230,hellaswag-val-6471
6231,hellaswag-val-6629
6232,hellaswag-val-3051
6233,hellaswag-val-5741
6234,hellaswag-val-3383
6235,hellaswag-val-4257
6236,hellaswag-val-1896
6237,hellaswag-val-8989
6238,hellaswag-val-6645
6239,hellaswag-val-2292
6240,hellaswag-val-5829
6241,hellaswag-val-9222
6242,hellaswag-val-490
6243,hellaswag-val-4030
6244,hellaswag-val-3439
6245,hellaswag-val-1951
6246,hellaswag-val-4340
6247,hellaswag-val-9603
6248,hellaswag-val-851
6249,hellaswag-val-2519
6250,hellaswag-val-7026
6251,hellaswag-val-9321
6252,hellaswag-val-3082
6253,hellaswag-val-7414
6254,hellaswag-val-6217
6255,hellaswag-val-11
6256,hellaswag-val-6356
6257,hellaswag-val-6786
6258,hellaswag-val-6800
6259,hellaswag-val-5209
6260,hellaswag-val-7947
6261,hellaswag-val-4436
6262,hellaswag-val-1908
6263,hellaswag-val-195
6264,hellaswag-val-3359
6265,hellaswag-val-8477
6266,hellaswag-val-8950
6267,hellaswag-val-2008
6268,hellaswag-val-9318
6269,hellaswag-val-7365
6270,hellaswag-val-6000
6271,hellaswag-val-1600
6272,hellaswag-val-4041
6273,hellaswag-val-8991
6274,hellaswag-val-3016
6275,hellaswag-val-3800
6276,hellaswag-val-7442
6277,hellaswag-val-5101
6278,hellaswag-val-7375
6279,hellaswag-val-2489
6280,hellaswag-val-4618
6281,hellaswag-val-2388
6282,hellaswag-val-1643
6283,hellaswag-val-3022
6284,hellaswag-val-65
6285,hellaswag-val-3741
