atlas_idx,item_id,subtask,question_id
1,boolean_expressions|0,boolean_expressions,0
2948,object_counting|107,object_counting,107
2949,object_counting|108,object_counting,108
2950,object_counting|109,object_counting,109
2951,object_counting|11,object_counting,11
2952,object_counting|110,object_counting,110
2953,object_counting|111,object_counting,111
2954,object_counting|112,object_counting,112
2955,object_counting|113,object_counting,113
2956,object_counting|114,object_counting,114
2957,object_counting|115,object_counting,115
2958,object_counting|116,object_counting,116
2959,object_counting|117,object_counting,117
2960,object_counting|118,object_counting,118
2961,object_counting|119,object_counting,119
2962,object_counting|12,object_counting,12
2963,object_counting|120,object_counting,120
2964,object_counting|121,object_counting,121
2965,object_counting|122,object_counting,122
2966,object_counting|123,object_counting,123
2967,object_counting|124,object_counting,124
2968,object_counting|125,object_counting,125
2969,object_counting|126,object_counting,126
2970,object_counting|127,object_counting,127
2971,object_counting|128,object_counting,128
2972,object_counting|129,object_counting,129
2973,object_counting|13,object_counting,13
2974,object_counting|130,object_counting,130
2975,object_counting|131,object_counting,131
2976,object_counting|132,object_counting,132
2977,object_counting|133,object_counting,133
2978,object_counting|134,object_counting,134
2979,object_counting|135,object_counting,135
2980,object_counting|136,object_counting,136
2981,object_counting|137,object_counting,137
2982,object_counting|138,object_counting,138
2983,object_counting|139,object_counting,139
2984,object_counting|14,object_counting,14
2985,object_counting|140,object_counting,140
2986,object_counting|141,object_counting,141
2987,object_counting|142,object_counting,142
2988,object_counting|143,object_counting,143
2989,object_counting|144,object_counting,144
2990,object_counting|145,object_counting,145
2991,object_counting|146,object_counting,146
2992,object_counting|147,object_counting,147
2993,object_counting|148,object_counting,148
2994,object_counting|149,object_counting,149
2995,object_counting|15,object_counting,15
2996,object_counting|150,object_counting,150
2997,object_counting|151,object_counting,151
2998,object_counting|152,object_counting,152
2999,object_counting|153,object_counting,153
3000,object_counting|154,object_counting,154
3001,object_counting|155,object_counting,155
3002,object_counting|156,object_counting,156
3003,object_counting|157,object_counting,157
3004,object_counting|158,object_counting,158
3005,object_counting|159,object_counting,159
3006,object_counting|16,object_counting,16
3007,object_counting|160,object_counting,160
3008,object_counting|161,object_counting,161
3009,object_counting|162,object_counting,162
3010,object_counting|163,object_counting,163
3011,object_counting|164,object_counting,164
3012,object_counting|165,object_counting,165
3013,object_counting|166,object_counting,166
3014,object_counting|167,object_counting,167
3015,object_counting|168,object_counting,168
3016,object_counting|169,object_counting,169
3017,object_counting|17,object_counting,17
3018,object_counting|170,object_counting,170
3019,object_counting|171,object_counting,171
3020,object_counting|172,object_counting,172
3021,object_counting|173,object_counting,173
3022,object_counting|174,object_counting,174
3023,object_counting|175,object_counting,175
3024,object_counting|176,object_counting,176
3025,object_counting|177,object_counting,177
3026,object_counting|178,object_counting,178
3027,object_counting|179,object_counting,179
3028,object_counting|18,object_counting,18
3029,object_counting|180,object_counting,180
3030,object_counting|181,object_counting,181
3031,object_counting|182,object_counting,182
3032,object_counting|183,object_counting,183
3033,object_counting|184,object_counting,184
3034,object_counting|185,object_counting,185
3035,object_counting|186,object_counting,186
3036,object_counting|187,object_counting,187
3037,object_counting|188,object_counting,188
3038,object_counting|189,object_counting,189
3039,object_counting|19,object_counting,19
3040,object_counting|190,object_counting,190
3041,object_counting|191,object_counting,191
3042,object_counting|192,object_counting,192
3043,object_counting|193,object_counting,193
3044,object_counting|194,object_counting,194
3045,object_counting|195,object_counting,195
3046,object_counting|196,object_counting,196
3047,object_counting|197,object_counting,197
3048,object_counting|198,object_counting,198
3049,object_counting|199,object_counting,199
3050,object_counting|2,object_counting,2
3051,object_counting|20,object_counting,20
3052,object_counting|200,object_counting,200
3053,object_counting|201,object_counting,201
3054,object_counting|202,object_counting,202
3055,object_counting|203,object_counting,203
3056,object_counting|204,object_counting,204
3057,object_counting|205,object_counting,205
3058,object_counting|206,object_counting,206
3059,object_counting|207,object_counting,207
3060,object_counting|208,object_counting,208
3061,object_counting|209,object_counting,209
3062,object_counting|21,object_counting,21
3063,object_counting|210,object_counting,210
3064,object_counting|211,object_counting,211
3065,object_counting|212,object_counting,212
3066,object_counting|213,object_counting,213
3067,object_counting|214,object_counting,214
3068,object_counting|215,object_counting,215
3069,object_counting|216,object_counting,216
3070,object_counting|217,object_counting,217
3071,object_counting|218,object_counting,218
3072,object_counting|219,object_counting,219
3073,object_counting|22,object_counting,22
3074,object_counting|220,object_counting,220
3075,object_counting|221,object_counting,221
3076,object_counting|222,object_counting,222
3077,object_counting|223,object_counting,223
3078,object_counting|224,object_counting,224
3079,object_counting|225,object_counting,225
3080,object_counting|226,object_counting,226
3081,object_counting|227,object_counting,227
3082,object_counting|228,object_counting,228
3083,object_counting|229,object_counting,229
3084,object_counting|23,object_counting,23
3085,object_counting|230,object_counting,230
3086,object_counting|231,object_counting,231
3087,object_counting|232,object_counting,232
3088,object_counting|233,object_counting,233
3089,object_counting|234,object_counting,234
3090,object_counting|235,object_counting,235
3091,object_counting|236,object_counting,236
3092,object_counting|237,object_counting,237
3093,object_counting|238,object_counting,238
3094,object_counting|239,object_counting,239
3095,object_counting|24,object_counting,24
3096,object_counting|240,object_counting,240
3097,object_counting|241,object_counting,241
3098,object_counting|242,object_counting,242
3099,object_counting|243,object_counting,243
3100,object_counting|244,object_counting,244
3101,object_counting|245,object_counting,245
3102,object_counting|246,object_counting,246
3103,object_counting|247,object_counting,247
3104,object_counting|248,object_counting,248
3105,object_counting|249,object_counting,249
3106,object_counting|25,object_counting,25
3107,object_counting|26,object_counting,26
3108,object_counting|27,object_counting,27
3109,object_counting|28,object_counting,28
3110,object_counting|29,object_counting,29
3111,object_counting|3,object_counting,3
3112,object_counting|30,object_counting,30
3113,object_counting|31,object_counting,31
3114,object_counting|32,object_counting,32
3115,object_counting|33,object_counting,33
3116,object_counting|34,object_counting,34
3117,object_counting|35,object_counting,35
3118,object_counting|36,object_counting,36
3119,object_counting|37,object_counting,37
3120,object_counting|38,object_counting,38
3121,object_counting|39,object_counting,39
3122,object_counting|4,object_counting,4
3123,object_counting|40,object_counting,40
3124,object_counting|41,object_counting,41
3125,object_counting|42,object_counting,42
3126,object_counting|43,object_counting,43
3127,object_counting|44,object_counting,44
3128,object_counting|45,object_counting,45
3129,object_counting|46,object_counting,46
3130,object_counting|47,object_counting,47
3131,object_counting|48,object_counting,48
3132,object_counting|49,object_counting,49
3133,object_counting|5,object_counting,5
3134,object_counting|50,object_counting,50
3135,object_counting|51,object_counting,51
3136,object_counting|52,object_counting,52
3137,object_counting|53,object_counting,53
3138,object_counting|54,object_counting,54
3139,object_counting|55,object_counting,55
3140,object_counting|56,object_counting,56
3141,object_counting|57,object_counting,57
3142,object_counting|58,object_counting,58
3143,object_counting|59,object_counting,59
3144,object_counting|6,object_counting,6
3145,object_counting|60,object_counting,60
3146,object_counting|61,object_counting,61
3147,object_counting|62,object_counting,62
3148,object_counting|63,object_counting,63
3149,object_counting|64,object_counting,64
3150,object_counting|65,object_counting,65
3151,object_counting|66,object_counting,66
3152,object_counting|67,object_counting,67
3153,object_counting|68,object_counting,68
3154,object_counting|69,object_counting,69
3155,object_counting|7,object_counting,7
3156,object_counting|70,object_counting,70
3157,object_counting|71,object_counting,71
3158,object_counting|72,object_counting,72
3159,object_counting|73,object_counting,73
3160,object_counting|74,object_counting,74
3161,object_counting|75,object_counting,75
3162,object_counting|76,object_counting,76
3163,object_counting|77,object_counting,77
3164,object_counting|78,object_counting,78
3165,object_counting|79,object_counting,79
3166,object_counting|8,object_counting,8
3167,object_counting|80,object_counting,80
3168,object_counting|81,object_counting,81
3169,object_counting|82,object_counting,82
3170,object_counting|83,object_counting,83
3171,object_counting|84,object_counting,84
3172,object_counting|85,object_counting,85
3173,object_counting|86,object_counting,86
3174,object_counting|87,object_counting,87
3175,object_counting|88,object_counting,88
3176,object_counting|89,object_counting,89
3177,object_counting|9,object_counting,9
3178,object_counting|90,object_counting,90
3179,object_counting|91,object_counting,91
3180,object_counting|92,object_counting,92
3181,object_counting|93,object_counting,93
3182,object_counting|94,object_counting,94
3183,object_counting|95,object_counting,95
3184,object_counting|96,object_counting,96
3185,object_counting|97,object_counting,97
3186,object_counting|98,object_counting,98
3187,object_counting|99,object_counting,99
3188,penguins_in_a_table|0,penguins_in_a_table,0
3189,penguins_in_a_table|1,penguins_in_a_table,1
3190,penguins_in_a_table|10,penguins_in_a_table,10
3191,penguins_in_a_table|100,penguins_in_a_table,100
3192,penguins_in_a_table|101,penguins_in_a_table,101
3193,penguins_in_a_table|102,penguins_in_a_table,102
3194,penguins_in_a_table|103,penguins_in_a_table,103
3195,penguins_in_a_table|104,penguins_in_a_table,104
3196,penguins_in_a_table|105,penguins_in_a_table,105
3197,penguins_in_a_table|106,penguins_in_a_table,106
3198,penguins_in_a_table|107,penguins_in_a_table,107
3199,penguins_in_a_table|108,penguins_in_a_table,108
3200,penguins_in_a_table|109,penguins_in_a_table,109
3201,penguins_in_a_table|11,penguins_in_a_table,11
3202,penguins_in_a_table|110,penguins_in_a_table,110
3203,penguins_in_a_table|111,penguins_in_a_table,111
3204,penguins_in_a_table|112,penguins_in_a_table,112
3205,penguins_in_a_table|113,penguins_in_a_table,113
3206,penguins_in_a_table|114,penguins_in_a_table,114
3207,penguins_in_a_table|115,penguins_in_a_table,115
3208,penguins_in_a_table|116,penguins_in_a_table,116
3209,penguins_in_a_table|117,penguins_in_a_table,117
3210,penguins_in_a_table|118,penguins_in_a_table,118
3211,penguins_in_a_table|119,penguins_in_a_table,119
3212,penguins_in_a_table|12,penguins_in_a_table,12
3213,penguins_in_a_table|120,penguins_in_a_table,120
3214,penguins_in_a_table|121,penguins_in_a_table,121
3215,penguins_in_a_table|122,penguins_in_a_table,122
3216,penguins_in_a_table|123,penguins_in_a_table,123
3217,penguins_in_a_table|124,penguins_in_a_table,124
3218,penguins_in_a_table|125,penguins_in_a_table,125
3219,penguins_in_a_table|126,penguins_in_a_table,126
3220,penguins_in_a_table|127,penguins_in_a_table,127
3221,penguins_in_a_table|128,penguins_in_a_table,128
3222,penguins_in_a_table|129,penguins_in_a_table,129
3223,penguins_in_a_table|13,penguins_in_a_table,13
3224,penguins_in_a_table|130,penguins_in_a_table,130
3225,penguins_in_a_table|131,penguins_in_a_table,131
3226,penguins_in_a_table|132,penguins_in_a_table,132
3227,penguins_in_a_table|133,penguins_in_a_table,133
3228,penguins_in_a_table|134,penguins_in_a_table,134
3229,penguins_in_a_table|135,penguins_in_a_table,135
3230,penguins_in_a_table|136,penguins_in_a_table,136
3231,penguins_in_a_table|137,penguins_in_a_table,137
3232,penguins_in_a_table|138,penguins_in_a_table,138
3233,penguins_in_a_table|139,penguins_in_a_table,139
3234,penguins_in_a_table|14,penguins_in_a_table,14
3235,penguins_in_a_table|140,penguins_in_a_table,140
3236,penguins_in_a_table|141,penguins_in_a_table,141
3237,penguins_in_a_table|142,penguins_in_a_table,142
3238,penguins_in_a_table|143,penguins_in_a_table,143
3239,penguins_in_a_table|144,penguins_in_a_table,144
3240,penguins_in_a_table|145,penguins_in_a_table,145
3241,penguins_in_a_table|15,penguins_in_a_table,15
3242,penguins_in_a_table|16,penguins_in_a_table,16
3243,penguins_in_a_table|17,penguins_in_a_table,17
3244,penguins_in_a_table|18,penguins_in_a_table,18
3245,penguins_in_a_table|19,penguins_in_a_table,19
3246,penguins_in_a_table|2,penguins_in_a_table,2
3247,penguins_in_a_table|20,penguins_in_a_table,20
3248,penguins_in_a_table|21,penguins_in_a_table,21
3249,penguins_in_a_table|22,penguins_in_a_table,22
3250,penguins_in_a_table|23,penguins_in_a_table,23
3251,penguins_in_a_table|24,penguins_in_a_table,24
3252,penguins_in_a_table|25,penguins_in_a_table,25
3253,penguins_in_a_table|26,penguins_in_a_table,26
3254,penguins_in_a_table|27,penguins_in_a_table,27
3255,penguins_in_a_table|28,penguins_in_a_table,28
3256,penguins_in_a_table|29,penguins_in_a_table,29
3257,penguins_in_a_table|3,penguins_in_a_table,3
3258,penguins_in_a_table|30,penguins_in_a_table,30
3259,penguins_in_a_table|31,penguins_in_a_table,31
3260,penguins_in_a_table|32,penguins_in_a_table,32
3261,penguins_in_a_table|33,penguins_in_a_table,33
3262,penguins_in_a_table|34,penguins_in_a_table,34
3263,penguins_in_a_table|35,penguins_in_a_table,35
3264,penguins_in_a_table|36,penguins_in_a_table,36
3265,penguins_in_a_table|37,penguins_in_a_table,37
3266,penguins_in_a_table|38,penguins_in_a_table,38
3267,penguins_in_a_table|39,penguins_in_a_table,39
3268,penguins_in_a_table|4,penguins_in_a_table,4
3269,penguins_in_a_table|40,penguins_in_a_table,40
3270,penguins_in_a_table|41,penguins_in_a_table,41
3271,penguins_in_a_table|42,penguins_in_a_table,42
3272,penguins_in_a_table|43,penguins_in_a_table,43
3273,penguins_in_a_table|44,penguins_in_a_table,44
3274,penguins_in_a_table|45,penguins_in_a_table,45
3275,penguins_in_a_table|46,penguins_in_a_table,46
3276,penguins_in_a_table|47,penguins_in_a_table,47
3277,penguins_in_a_table|48,penguins_in_a_table,48
3278,penguins_in_a_table|49,penguins_in_a_table,49
3279,penguins_in_a_table|5,penguins_in_a_table,5
3280,penguins_in_a_table|50,penguins_in_a_table,50
3281,penguins_in_a_table|51,penguins_in_a_table,51
3282,penguins_in_a_table|52,penguins_in_a_table,52
3283,penguins_in_a_table|53,penguins_in_a_table,53
3284,penguins_in_a_table|54,penguins_in_a_table,54
3285,penguins_in_a_table|55,penguins_in_a_table,55
3286,penguins_in_a_table|56,penguins_in_a_table,56
3287,penguins_in_a_table|57,penguins_in_a_table,57
3288,penguins_in_a_table|58,penguins_in_a_table,58
3289,penguins_in_a_table|59,penguins_in_a_table,59
3290,penguins_in_a_table|6,penguins_in_a_table,6
3291,penguins_in_a_table|60,penguins_in_a_table,60
3292,penguins_in_a_table|61,penguins_in_a_table,61
3293,penguins_in_a_table|62,penguins_in_a_table,62
3294,penguins_in_a_table|63,penguins_in_a_table,63
3295,penguins_in_a_table|64,penguins_in_a_table,64
3296,penguins_in_a_table|65,penguins_in_a_table,65
3297,penguins_in_a_table|66,penguins_in_a_table,66
3298,penguins_in_a_table|67,penguins_in_a_table,67
3299,penguins_in_a_table|68,penguins_in_a_table,68
3300,penguins_in_a_table|69,penguins_in_a_table,69
3301,penguins_in_a_table|7,penguins_in_a_table,7
3302,penguins_in_a_table|70,penguins_in_a_table,70
3303,penguins_in_a_table|71,penguins_in_a_table,71
3304,penguins_in_a_table|72,penguins_in_a_table,72
3305,penguins_in_a_table|73,penguins_in_a_table,73
3306,penguins_in_a_table|74,penguins_in_a_table,74
3307,penguins_in_a_table|75,penguins_in_a_table,75
3308,penguins_in_a_table|76,penguins_in_a_table,76
3309,penguins_in_a_table|77,penguins_in_a_table,77
3310,penguins_in_a_table|78,penguins_in_a_table,78
3311,penguins_in_a_table|79,penguins_in_a_table,79
3312,penguins_in_a_table|8,penguins_in_a_table,8
3313,penguins_in_a_table|80,penguins_in_a_table,80
3314,penguins_in_a_table|81,penguins_in_a_table,81
3315,penguins_in_a_table|82,penguins_in_a_table,82
3316,penguins_in_a_table|83,penguins_in_a_table,83
3317,penguins_in_a_table|84,penguins_in_a_table,84
3318,penguins_in_a_table|85,penguins_in_a_table,85
3319,penguins_in_a_table|86,penguins_in_a_table,86
3320,penguins_in_a_table|87,penguins_in_a_table,87
3321,penguins_in_a_table|88,penguins_in_a_table,88
3322,penguins_in_a_table|89,penguins_in_a_table,89
3323,penguins_in_a_table|9,penguins_in_a_table,9
3324,penguins_in_a_table|90,penguins_in_a_table,90
3325,penguins_in_a_table|91,penguins_in_a_table,91
3326,penguins_in_a_table|92,penguins_in_a_table,92
3327,penguins_in_a_table|93,penguins_in_a_table,93
3328,penguins_in_a_table|94,penguins_in_a_table,94
3329,penguins_in_a_table|95,penguins_in_a_table,95
3330,penguins_in_a_table|96,penguins_in_a_table,96
3331,penguins_in_a_table|97,penguins_in_a_table,97
3332,penguins_in_a_table|98,penguins_in_a_table,98
3333,penguins_in_a_table|99,penguins_in_a_table,99
3334,reasoning_about_colored_objects|0,reasoning_about_colored_objects,0
3335,reasoning_about_colored_objects|1,reasoning_about_colored_objects,1
3336,reasoning_about_colored_objects|10,reasoning_about_colored_objects,10
3337,reasoning_about_colored_objects|100,reasoning_about_colored_objects,100
3338,reasoning_about_colored_objects|101,reasoning_about_colored_objects,101
3339,reasoning_about_colored_objects|102,reasoning_about_colored_objects,102
3340,reasoning_about_colored_objects|103,reasoning_about_colored_objects,103
3341,reasoning_about_colored_objects|104,reasoning_about_colored_objects,104
3342,reasoning_about_colored_objects|105,reasoning_about_colored_objects,105
3343,reasoning_about_colored_objects|106,reasoning_about_colored_objects,106
3344,reasoning_about_colored_objects|107,reasoning_about_colored_objects,107
3345,reasoning_about_colored_objects|108,reasoning_about_colored_objects,108
3346,reasoning_about_colored_objects|109,reasoning_about_colored_objects,109
3347,reasoning_about_colored_objects|11,reasoning_about_colored_objects,11
3348,reasoning_about_colored_objects|110,reasoning_about_colored_objects,110
3349,reasoning_about_colored_objects|111,reasoning_about_colored_objects,111
3350,reasoning_about_colored_objects|112,reasoning_about_colored_objects,112
3351,reasoning_about_colored_objects|113,reasoning_about_colored_objects,113
3352,reasoning_about_colored_objects|114,reasoning_about_colored_objects,114
3353,reasoning_about_colored_objects|115,reasoning_about_colored_objects,115
3354,reasoning_about_colored_objects|116,reasoning_about_colored_objects,116
3355,reasoning_about_colored_objects|117,reasoning_about_colored_objects,117
3356,reasoning_about_colored_objects|118,reasoning_about_colored_objects,118
3357,reasoning_about_colored_objects|119,reasoning_about_colored_objects,119
3358,reasoning_about_colored_objects|12,reasoning_about_colored_objects,12
3359,reasoning_about_colored_objects|120,reasoning_about_colored_objects,120
3360,reasoning_about_colored_objects|121,reasoning_about_colored_objects,121
3361,reasoning_about_colored_objects|122,reasoning_about_colored_objects,122
3362,reasoning_about_colored_objects|123,reasoning_about_colored_objects,123
3363,reasoning_about_colored_objects|124,reasoning_about_colored_objects,124
3364,reasoning_about_colored_objects|125,reasoning_about_colored_objects,125
3365,reasoning_about_colored_objects|126,reasoning_about_colored_objects,126
3366,reasoning_about_colored_objects|127,reasoning_about_colored_objects,127
3367,reasoning_about_colored_objects|128,reasoning_about_colored_objects,128
3368,reasoning_about_colored_objects|129,reasoning_about_colored_objects,129
3369,reasoning_about_colored_objects|13,reasoning_about_colored_objects,13
3370,reasoning_about_colored_objects|130,reasoning_about_colored_objects,130
3371,reasoning_about_colored_objects|131,reasoning_about_colored_objects,131
3372,reasoning_about_colored_objects|132,reasoning_about_colored_objects,132
3373,reasoning_about_colored_objects|133,reasoning_about_colored_objects,133
3374,reasoning_about_colored_objects|134,reasoning_about_colored_objects,134
3375,reasoning_about_colored_objects|135,reasoning_about_colored_objects,135
3376,reasoning_about_colored_objects|136,reasoning_about_colored_objects,136
3377,reasoning_about_colored_objects|137,reasoning_about_colored_objects,137
3378,reasoning_about_colored_objects|138,reasoning_about_colored_objects,138
3379,reasoning_about_colored_objects|139,reasoning_about_colored_objects,139
3380,reasoning_about_colored_objects|14,reasoning_about_colored_objects,14
3381,reasoning_about_colored_objects|140,reasoning_about_colored_objects,140
3382,reasoning_about_colored_objects|141,reasoning_about_colored_objects,141
3383,reasoning_about_colored_objects|142,reasoning_about_colored_objects,142
3384,reasoning_about_colored_objects|143,reasoning_about_colored_objects,143
3385,reasoning_about_colored_objects|144,reasoning_about_colored_objects,144
3386,reasoning_about_colored_objects|145,reasoning_about_colored_objects,145
3387,reasoning_about_colored_objects|146,reasoning_about_colored_objects,146
3388,reasoning_about_colored_objects|147,reasoning_about_colored_objects,147
3389,reasoning_about_colored_objects|148,reasoning_about_colored_objects,148
3390,reasoning_about_colored_objects|149,reasoning_about_colored_objects,149
3391,reasoning_about_colored_objects|15,reasoning_about_colored_objects,15
3392,reasoning_about_colored_objects|150,reasoning_about_colored_objects,150
3393,reasoning_about_colored_objects|151,reasoning_about_colored_objects,151
3394,reasoning_about_colored_objects|152,reasoning_about_colored_objects,152
3395,reasoning_about_colored_objects|153,reasoning_about_colored_objects,153
3396,reasoning_about_colored_objects|154,reasoning_about_colored_objects,154
3397,reasoning_about_colored_objects|155,reasoning_about_colored_objects,155
3398,reasoning_about_colored_objects|156,reasoning_about_colored_objects,156
3399,reasoning_about_colored_objects|157,reasoning_about_colored_objects,157
3400,reasoning_about_colored_objects|158,reasoning_about_colored_objects,158
3401,reasoning_about_colored_objects|159,reasoning_about_colored_objects,159
3402,reasoning_about_colored_objects|16,reasoning_about_colored_objects,16
3403,reasoning_about_colored_objects|160,reasoning_about_colored_objects,160
3404,reasoning_about_colored_objects|161,reasoning_about_colored_objects,161
3405,reasoning_about_colored_objects|162,reasoning_about_colored_objects,162
3406,reasoning_about_colored_objects|163,reasoning_about_colored_objects,163
3407,reasoning_about_colored_objects|164,reasoning_about_colored_objects,164
3408,reasoning_about_colored_objects|165,reasoning_about_colored_objects,165
3409,reasoning_about_colored_objects|166,reasoning_about_colored_objects,166
3410,reasoning_about_colored_objects|167,reasoning_about_colored_objects,167
3411,reasoning_about_colored_objects|168,reasoning_about_colored_objects,168
3412,reasoning_about_colored_objects|169,reasoning_about_colored_objects,169
3413,reasoning_about_colored_objects|17,reasoning_about_colored_objects,17
3414,reasoning_about_colored_objects|170,reasoning_about_colored_objects,170
3415,reasoning_about_colored_objects|171,reasoning_about_colored_objects,171
3416,reasoning_about_colored_objects|172,reasoning_about_colored_objects,172
3417,reasoning_about_colored_objects|173,reasoning_about_colored_objects,173
3418,reasoning_about_colored_objects|174,reasoning_about_colored_objects,174
3419,reasoning_about_colored_objects|175,reasoning_about_colored_objects,175
3420,reasoning_about_colored_objects|176,reasoning_about_colored_objects,176
3421,reasoning_about_colored_objects|177,reasoning_about_colored_objects,177
3422,reasoning_about_colored_objects|178,reasoning_about_colored_objects,178
3423,reasoning_about_colored_objects|179,reasoning_about_colored_objects,179
3424,reasoning_about_colored_objects|18,reasoning_about_colored_objects,18
3425,reasoning_about_colored_objects|180,reasoning_about_colored_objects,180
3426,reasoning_about_colored_objects|181,reasoning_about_colored_objects,181
3427,reasoning_about_colored_objects|182,reasoning_about_colored_objects,182
3428,reasoning_about_colored_objects|183,reasoning_about_colored_objects,183
3429,reasoning_about_colored_objects|184,reasoning_about_colored_objects,184
3430,reasoning_about_colored_objects|185,reasoning_about_colored_objects,185
3431,reasoning_about_colored_objects|186,reasoning_about_colored_objects,186
3432,reasoning_about_colored_objects|187,reasoning_about_colored_objects,187
3433,reasoning_about_colored_objects|188,reasoning_about_colored_objects,188
3434,reasoning_about_colored_objects|189,reasoning_about_colored_objects,189
3435,reasoning_about_colored_objects|19,reasoning_about_colored_objects,19
3436,reasoning_about_colored_objects|190,reasoning_about_colored_objects,190
3437,reasoning_about_colored_objects|191,reasoning_about_colored_objects,191
3438,reasoning_about_colored_objects|192,reasoning_about_colored_objects,192
3439,reasoning_about_colored_objects|193,reasoning_about_colored_objects,193
3440,reasoning_about_colored_objects|194,reasoning_about_colored_objects,194
3441,reasoning_about_colored_objects|195,reasoning_about_colored_objects,195
3442,reasoning_about_colored_objects|196,reasoning_about_colored_objects,196
3443,reasoning_about_colored_objects|197,reasoning_about_colored_objects,197
3444,reasoning_about_colored_objects|198,reasoning_about_colored_objects,198
3445,reasoning_about_colored_objects|199,reasoning_about_colored_objects,199
3446,reasoning_about_colored_objects|2,reasoning_about_colored_objects,2
3447,reasoning_about_colored_objects|20,reasoning_about_colored_objects,20
3448,reasoning_about_colored_objects|200,reasoning_about_colored_objects,200
3449,reasoning_about_colored_objects|201,reasoning_about_colored_objects,201
3450,reasoning_about_colored_objects|202,reasoning_about_colored_objects,202
3451,reasoning_about_colored_objects|203,reasoning_about_colored_objects,203
3452,reasoning_about_colored_objects|204,reasoning_about_colored_objects,204
3453,reasoning_about_colored_objects|205,reasoning_about_colored_objects,205
3454,reasoning_about_colored_objects|206,reasoning_about_colored_objects,206
3455,reasoning_about_colored_objects|207,reasoning_about_colored_objects,207
3456,reasoning_about_colored_objects|208,reasoning_about_colored_objects,208
3457,reasoning_about_colored_objects|209,reasoning_about_colored_objects,209
3458,reasoning_about_colored_objects|21,reasoning_about_colored_objects,21
3459,reasoning_about_colored_objects|210,reasoning_about_colored_objects,210
3460,reasoning_about_colored_objects|211,reasoning_about_colored_objects,211
3461,reasoning_about_colored_objects|212,reasoning_about_colored_objects,212
3462,reasoning_about_colored_objects|213,reasoning_about_colored_objects,213
3463,reasoning_about_colored_objects|214,reasoning_about_colored_objects,214
3464,reasoning_about_colored_objects|215,reasoning_about_colored_objects,215
3465,reasoning_about_colored_objects|216,reasoning_about_colored_objects,216
3466,reasoning_about_colored_objects|217,reasoning_about_colored_objects,217
3467,reasoning_about_colored_objects|218,reasoning_about_colored_objects,218
3468,reasoning_about_colored_objects|219,reasoning_about_colored_objects,219
3469,reasoning_about_colored_objects|22,reasoning_about_colored_objects,22
3470,reasoning_about_colored_objects|220,reasoning_about_colored_objects,220
3471,reasoning_about_colored_objects|221,reasoning_about_colored_objects,221
3472,reasoning_about_colored_objects|222,reasoning_about_colored_objects,222
3473,reasoning_about_colored_objects|223,reasoning_about_colored_objects,223
3474,reasoning_about_colored_objects|224,reasoning_about_colored_objects,224
3475,reasoning_about_colored_objects|225,reasoning_about_colored_objects,225
3476,reasoning_about_colored_objects|226,reasoning_about_colored_objects,226
3477,reasoning_about_colored_objects|227,reasoning_about_colored_objects,227
3478,reasoning_about_colored_objects|228,reasoning_about_colored_objects,228
3479,reasoning_about_colored_objects|229,reasoning_about_colored_objects,229
3480,reasoning_about_colored_objects|23,reasoning_about_colored_objects,23
3481,reasoning_about_colored_objects|230,reasoning_about_colored_objects,230
3482,reasoning_about_colored_objects|231,reasoning_about_colored_objects,231
3483,reasoning_about_colored_objects|232,reasoning_about_colored_objects,232
3484,reasoning_about_colored_objects|233,reasoning_about_colored_objects,233
3485,reasoning_about_colored_objects|234,reasoning_about_colored_objects,234
3486,reasoning_about_colored_objects|235,reasoning_about_colored_objects,235
3487,reasoning_about_colored_objects|236,reasoning_about_colored_objects,236
3488,reasoning_about_colored_objects|237,reasoning_about_colored_objects,237
3489,reasoning_about_colored_objects|238,reasoning_about_colored_objects,238
3490,reasoning_about_colored_objects|239,reasoning_about_colored_objects,239
3491,reasoning_about_colored_objects|24,reasoning_about_colored_objects,24
3492,reasoning_about_colored_objects|240,reasoning_about_colored_objects,240
3493,reasoning_about_colored_objects|241,reasoning_about_colored_objects,241
3494,reasoning_about_colored_objects|242,reasoning_about_colored_objects,242
3495,reasoning_about_colored_objects|243,reasoning_about_colored_objects,243
3496,reasoning_about_colored_objects|244,reasoning_about_colored_objects,244
3497,reasoning_about_colored_objects|245,reasoning_about_colored_objects,245
3498,reasoning_about_colored_objects|246,reasoning_about_colored_objects,246
3499,reasoning_about_colored_objects|247,reasoning_about_colored_objects,247
3500,reasoning_about_colored_objects|248,reasoning_about_colored_objects,248
3501,reasoning_about_colored_objects|249,reasoning_about_colored_objects,249
3502,reasoning_about_colored_objects|25,reasoning_about_colored_objects,25
3503,reasoning_about_colored_objects|26,reasoning_about_colored_objects,26
3504,reasoning_about_colored_objects|27,reasoning_about_colored_objects,27
3505,reasoning_about_colored_objects|28,reasoning_about_colored_objects,28
3506,reasoning_about_colored_objects|29,reasoning_about_colored_objects,29
3507,reasoning_about_colored_objects|3,reasoning_about_colored_objects,3
3508,reasoning_about_colored_objects|30,reasoning_about_colored_objects,30
3509,reasoning_about_colored_objects|31,reasoning_about_colored_objects,31
3510,reasoning_about_colored_objects|32,reasoning_about_colored_objects,32
3511,reasoning_about_colored_objects|33,reasoning_about_colored_objects,33
3512,reasoning_about_colored_objects|34,reasoning_about_colored_objects,34
